source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,acquired-trait:drawback:weak-immunity-gain:severity,,,drawbackCapabilities.19.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,acquired-trait:drawback:weak-immunity-retention:severity,,,drawbackCapabilities.20.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,acquired-trait:drawback:work-fatigue:severity,,,drawbackCapabilities.21.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,acquired-trait:drawback:worn-reflex:severity,,,drawbackCapabilities.22.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:accident-chance:multiply,,,drawbackCapabilities.7.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:accident-chance:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:cold-exposure:multiply,,,drawbackCapabilities.1.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:cold-exposure:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:combat-power:multiply,,,drawbackCapabilities.0.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:combat-power:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:consumption:multiply,,,drawbackCapabilities.16.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:consumption:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:disease-recovery-speed:multiply,,,drawbackCapabilities.10.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:disease-recovery-speed:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:disease-resistance:multiply,,,drawbackCapabilities.9.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:disease-resistance:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:earned-work-xp:multiply,,,drawbackCapabilities.13.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:earned-work-xp:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:fatigue-rate:multiply,,,drawbackCapabilities.21.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:fatigue-rate:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:food-poisoning-chance:multiply,,,drawbackCapabilities.15.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:food-poisoning-chance:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:heat-exposure:multiply,,,drawbackCapabilities.4.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:heat-exposure:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:immunity-gain:multiply,,,drawbackCapabilities.19.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:immunity-gain:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:immunity-retention:multiply,,,drawbackCapabilities.20.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:immunity-retention:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:maximum-health:multiply,,,drawbackCapabilities.3.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:maximum-health:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:move-speed:multiply,,,drawbackCapabilities.5.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:move-speed:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:negative-mood-duration:multiply,,,drawbackCapabilities.6.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:negative-mood-duration:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:recovery-speed:multiply,,,drawbackCapabilities.11.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:recovery-speed:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:relationship-recovery:multiply,,,drawbackCapabilities.12.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:relationship-recovery:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:research-speed:multiply,,,drawbackCapabilities.14.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:research-speed:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:character:work-speed:multiply,,,drawbackCapabilities.2.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:work-speed:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:combat:evasion-chance:add-flat,,,drawbackCapabilities.22.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:combat:evasion-chance:add-flat,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:craft:quality-score:addflat,,,drawbackCapabilities.8.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:craft:quality-score:addflat,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:work:haul-capacity:multiply,,,drawbackCapabilities.18.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:work:haul-capacity:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,effect:work:salvage-yield:multiply,,,drawbackCapabilities.17.effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:work:salvage-yield:multiply,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.0.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.1.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.10.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.11.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.12.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.13.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.14.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.15.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.16.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.17.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.18.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.19.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.2.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.20.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.21.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.22.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.3.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.4.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.5.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.6.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.7.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.8.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,magnitude,,,drawbackCapabilities.9.formula.appliedParameterIds,applied Parameter Ids,content-reference,unresolved-content-reference,,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,shift:day,,,drawbackCapabilities.2.effects.0.condition,Unity asset reference,content-reference,resolved-content,GameplayEffectConditionDefinitionSO|shift:day,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
CharacterAcquiredTraitSettingsSO,character:acquired-trait-settings,CharacterAcquiredTraitSettingsSO|character:acquired-trait-settings,references,work:dangerous,,,drawbackCapabilities.7.effects.0.condition,Unity asset reference,content-reference,resolved-content,GameplayEffectConditionDefinitionSO|work:dangerous,Assets/Resources/SO/V25/AcquiredTraits/acquired-trait-settings.asset
