source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,effect:character:spending:multiply,,,effects.14.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:spending:multiply,Assets/Resources/SO/Character/Species/Species_Slime.asset
CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,funeral-culture:slime,,,funeralCulture,Unity asset reference,content-reference,resolved-content,FuneralCultureSO|funeral-culture:slime,Assets/Resources/SO/Character/Species/Species_Slime.asset
CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,life-history:slime,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:slime,Assets/Resources/SO/Character/Species/Species_Slime.asset
CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,reproduction:slime,,,reproduction,Unity asset reference,content-reference,resolved-content,ReproductionProfileSO|reproduction:slime,Assets/Resources/SO/Character/Species/Species_Slime.asset
CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,work:clean,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Slime.asset
CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,work:gather,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Slime.asset
CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,work:guard,,,weakWorkTypeIds,weak Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Slime.asset
CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,work:logging,,,weakWorkTypeIds,weak Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Slime.asset
CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,work:quarry,,,weakWorkTypeIds,weak Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Slime.asset
CharacterSpeciesSO,characterspecies:10,CharacterSpeciesSO|characterspecies:10,references,funeral-culture:adventurer,,,funeralCulture,Unity asset reference,content-reference,resolved-content,FuneralCultureSO|funeral-culture:adventurer,Assets/Resources/SO/Character/Species/Species_Adventurer.asset
CharacterSpeciesSO,characterspecies:10,CharacterSpeciesSO|characterspecies:10,references,life-history:adventurer,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:adventurer,Assets/Resources/SO/Character/Species/Species_Adventurer.asset
CharacterSpeciesSO,characterspecies:10,CharacterSpeciesSO|characterspecies:10,references,reproduction:adventurer,,,reproduction,Unity asset reference,content-reference,resolved-content,ReproductionProfileSO|reproduction:adventurer,Assets/Resources/SO/Character/Species/Species_Adventurer.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:arcane-conduction:multiply,,,effects.12.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:arcane-conduction:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:auditory-sensing:multiply,,,effects.2.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:auditory-sensing:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:communication:multiply,,,effects.11.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:communication:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:immune-defense:multiply,,,effects.13.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:immune-defense:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:intake-processing:multiply,,,effects.5.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:intake-processing:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:mental-maintenance:multiply,,,effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:mental-maintenance:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:physical-mobility:multiply,,,effects.10.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:physical-mobility:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:physical-power:multiply,,,effects.8.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:physical-power:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:power-circulation:multiply,,,effects.4.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:power-circulation:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:precision-manipulation:multiply,,,effects.9.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:precision-manipulation:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:purification-processing:multiply,,,effects.6.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:purification-processing:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:respiratory-exchange:multiply,,,effects.3.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:respiratory-exchange:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:visual-discernment:multiply,,,effects.1.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:visual-discernment:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:capacity:vitality-response:multiply,,,effects.7.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:vitality-response:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:character:crowd-sensitivity:multiply,,,effects.16.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:crowd-sensitivity:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:character:spending:multiply,,,effects.14.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:spending:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,effect:character:wait-patience:multiply,,,effects.15.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:wait-patience:multiply,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,funeral-culture:orc,,,funeralCulture,Unity asset reference,content-reference,resolved-content,FuneralCultureSO|funeral-culture:orc,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,life-history:orc,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:orc,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,reproduction:orc,,,reproduction,Unity asset reference,content-reference,resolved-content,ReproductionProfileSO|reproduction:orc,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,work:guard,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,work:haul,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,work:repair,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,work:research,,,weakWorkTypeIds,weak Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Orc.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:arcane-conduction:multiply,,,effects.12.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:arcane-conduction:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:auditory-sensing:multiply,,,effects.2.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:auditory-sensing:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:communication:multiply,,,effects.11.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:communication:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:immune-defense:multiply,,,effects.13.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:immune-defense:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:intake-processing:multiply,,,effects.5.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:intake-processing:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:mental-maintenance:multiply,,,effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:mental-maintenance:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:physical-mobility:multiply,,,effects.10.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:physical-mobility:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:physical-power:multiply,,,effects.8.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:physical-power:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:power-circulation:multiply,,,effects.4.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:power-circulation:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:precision-manipulation:multiply,,,effects.9.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:precision-manipulation:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:purification-processing:multiply,,,effects.6.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:purification-processing:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:respiratory-exchange:multiply,,,effects.3.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:respiratory-exchange:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:visual-discernment:multiply,,,effects.1.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:visual-discernment:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:capacity:vitality-response:multiply,,,effects.7.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:vitality-response:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:character:crowd-sensitivity:multiply,,,effects.16.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:crowd-sensitivity:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:character:spending:multiply,,,effects.14.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:spending:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,effect:character:wait-patience:multiply,,,effects.15.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:wait-patience:multiply,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,funeral-culture:vampire,,,funeralCulture,Unity asset reference,content-reference,resolved-content,FuneralCultureSO|funeral-culture:vampire,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,life-history:vampire,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:vampire,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,reproduction:vampire,,,reproduction,Unity asset reference,content-reference,resolved-content,ReproductionProfileSO|reproduction:vampire,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,work:clean,,,weakWorkTypeIds,weak Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,work:haul,,,weakWorkTypeIds,weak Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,work:research,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,work:threat-mitigation,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Vampire.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:arcane-conduction:multiply,,,effects.12.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:arcane-conduction:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:auditory-sensing:multiply,,,effects.2.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:auditory-sensing:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:communication:multiply,,,effects.11.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:communication:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:immune-defense:multiply,,,effects.13.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:immune-defense:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:intake-processing:multiply,,,effects.5.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:intake-processing:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:mental-maintenance:multiply,,,effects.0.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:mental-maintenance:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:physical-mobility:multiply,,,effects.10.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:physical-mobility:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:physical-power:multiply,,,effects.8.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:physical-power:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:power-circulation:multiply,,,effects.4.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:power-circulation:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:precision-manipulation:multiply,,,effects.9.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:precision-manipulation:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:purification-processing:multiply,,,effects.6.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:purification-processing:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:respiratory-exchange:multiply,,,effects.3.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:respiratory-exchange:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:visual-discernment:multiply,,,effects.1.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:visual-discernment:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:capacity:vitality-response:multiply,,,effects.7.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:vitality-response:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,effect:character:crowd-sensitivity:multiply,,,effects.14.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:character:crowd-sensitivity:multiply,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,funeral-culture:beastkin,,,funeralCulture,Unity asset reference,content-reference,resolved-content,FuneralCultureSO|funeral-culture:beastkin,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,life-history:beastkin,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:beastkin,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,reproduction:beastkin,,,reproduction,Unity asset reference,content-reference,resolved-content,ReproductionProfileSO|reproduction:beastkin,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,work:haul,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,work:hunt,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,work:reception,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,work:research,,,weakWorkTypeIds,weak Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,work:restock,,,strongWorkTypeIds,strong Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,work:surgery,,,weakWorkTypeIds,weak Work Type Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
CharacterSpeciesSO,characterspecies:5,CharacterSpeciesSO|characterspecies:5,references,effect:capacity:arcane-conduction:multiply,,,effects.12.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:arcane-conduction:multiply,Assets/Resources/SO/Character/Species/Species_Demon.asset
CharacterSpeciesSO,characterspecies:5,CharacterSpeciesSO|characterspecies:5,references,effect:capacity:auditory-sensing:multiply,,,effects.2.definition,Unity asset reference,content-reference,resolved-content,GameplayEffectDefinitionSO|effect:capacity:auditory-sensing:multiply,Assets/Resources/SO/Character/Species/Species_Demon.asset
