source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
FestivalDefinitionSO,festival:long-night-memorial,FestivalDefinitionSO|festival:long-night-memorial|Assets/Resources/SO/V20/Society/Festivals/festival_long-night-memorial.asset,requires,workstation:v19:memorial-room,,,requiredBuildingDefinitionId,required Building Definition Id,content-reference,unresolved-content-reference,,Assets/Resources/SO/V20/Society/Festivals/festival_long-night-memorial.asset
FestivalDefinitionSO,festival:many-tables,FestivalDefinitionSO|festival:many-tables,requires,building:festival-common-hall,,,requiredBuildingDefinitionId,required Building Definition Id,content-reference,unresolved-content-reference,,Assets/Resources/SO/V20/Society/Festivals/festival_many-tables.asset
FestivalDefinitionSO,festival:many-tables,FestivalDefinitionSO|festival:many-tables,requires,food:lavish-vegan,8,,requiredItems.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:lavish-vegan,Assets/Resources/SO/V20/Society/Festivals/festival_many-tables.asset
FestivalDefinitionSO,festival:open-sky-chorus,FestivalDefinitionSO|festival:open-sky-chorus,requires,building:weather-observation-tower,,,requiredBuildingDefinitionId,required Building Definition Id,content-reference,unresolved-content-reference,,Assets/Resources/SO/V20/Society/Festivals/festival_open-sky-chorus.asset
FestivalDefinitionSO,festival:open-sky-chorus,FestivalDefinitionSO|festival:open-sky-chorus,requires,resource:night-grape,10,,requiredItems.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:night-grape,Assets/Resources/SO/V20/Society/Festivals/festival_open-sky-chorus.asset
FestivalDefinitionSO,festival:pack-first-hunt,FestivalDefinitionSO|festival:pack-first-hunt,requires,building:festival-common-hall,,,requiredBuildingDefinitionId,required Building Definition Id,content-reference,unresolved-content-reference,,Assets/Resources/SO/V20/Society/Festivals/festival_pack-first-hunt.asset
FestivalDefinitionSO,festival:pack-first-hunt,FestivalDefinitionSO|festival:pack-first-hunt,requires,resource:meat,18,,requiredItems.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:meat,Assets/Resources/SO/V20/Society/Festivals/festival_pack-first-hunt.asset
FestivalDefinitionSO,festival:spore-bloom,FestivalDefinitionSO|festival:spore-bloom,requires,building:cave-growing-rack,,,requiredBuildingDefinitionId,required Building Definition Id,content-reference,unresolved-content-reference,,Assets/Resources/SO/V20/Society/Festivals/festival_spore-bloom.asset
FestivalDefinitionSO,festival:spore-bloom,FestivalDefinitionSO|festival:spore-bloom,requires,resource:cave-mushroom,14,,requiredItems.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:cave-mushroom,Assets/Resources/SO/V20/Society/Festivals/festival_spore-bloom.asset
FestivalDefinitionSO,festival:sprout,FestivalDefinitionSO|festival:sprout|Assets/Resources/SO/V20/Society/Festivals/festival_sprout.asset,requires,building:festival-common-hall,,,requiredBuildingDefinitionId,required Building Definition Id,content-reference,unresolved-content-reference,,Assets/Resources/SO/V20/Society/Festivals/festival_sprout.asset
FestivalDefinitionSO,festival:sprout,FestivalDefinitionSO|festival:sprout|Assets/Resources/SO/V20/Society/Festivals/festival_sprout.asset,requires,seed-lot:twilight-grain,12,,requiredItems.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|seed-lot:twilight-grain,Assets/Resources/SO/V20/Society/Festivals/festival_sprout.asset
FestivalDefinitionSO,festival:storage,FestivalDefinitionSO|festival:storage|Assets/Resources/SO/V20/Society/Festivals/festival_storage.asset,requires,building:festival-common-hall,,,requiredBuildingDefinitionId,required Building Definition Id,content-reference,unresolved-content-reference,,Assets/Resources/SO/V20/Society/Festivals/festival_storage.asset
FestivalDefinitionSO,festival:storage,FestivalDefinitionSO|festival:storage|Assets/Resources/SO/V20/Society/Festivals/festival_storage.asset,requires,food:preserved-ration,16,,requiredItems.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:preserved-ration,Assets/Resources/SO/V20/Society/Festivals/festival_storage.asset
FestivalDefinitionSO,festival:tool-clan-fair,FestivalDefinitionSO|festival:tool-clan-fair,requires,building:apprentice-workbench,,,requiredBuildingDefinitionId,required Building Definition Id,content-reference,unresolved-content-reference,,Assets/Resources/SO/V20/Society/Festivals/festival_tool-clan-fair.asset
FestivalDefinitionSO,festival:tool-clan-fair,FestivalDefinitionSO|festival:tool-clan-fair,requires,component:machine-parts,2,,requiredItems.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:machine-parts,Assets/Resources/SO/V20/Society/Festivals/festival_tool-clan-fair.asset
FestivalDefinitionSO,festival:weapon-vigil,FestivalDefinitionSO|festival:weapon-vigil,requires,building:armory,,,requiredBuildingDefinitionId,required Building Definition Id,content-reference,unresolved-content-reference,,Assets/Resources/SO/V20/Society/Festivals/festival_weapon-vigil.asset
FestivalDefinitionSO,festival:weapon-vigil,FestivalDefinitionSO|festival:weapon-vigil,requires,material:charcoal,12,,requiredItems.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:charcoal,Assets/Resources/SO/V20/Society/Festivals/festival_weapon-vigil.asset
