target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23011,ApparelDefinitionSO|apparel:23011,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_tunic.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23012,ApparelDefinitionSO|apparel:23012,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_blouse.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23013,ApparelDefinitionSO|apparel:23013,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_work_shirt.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23014,ApparelDefinitionSO|apparel:23014,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_trousers.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23015,ApparelDefinitionSO|apparel:23015,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_skirt.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23016,ApparelDefinitionSO|apparel:23016,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_shorts.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23017,ApparelDefinitionSO|apparel:23017,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_apron.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23018,ApparelDefinitionSO|apparel:23018,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_vest.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23019,ApparelDefinitionSO|apparel:23019,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_daily_robe.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23020,ApparelDefinitionSO|apparel:23020,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_hooded_robe.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23021,ApparelDefinitionSO|apparel:23021,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_cloak.asset
ResearchProjectSO,ResearchProjectSO|research:textile:layered,ApparelDefinitionSO,apparel:23022,ApparelDefinitionSO|apparel:23022,requires,research:textile:layered,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:layered; ResearchUnlockBundleDefinitionSO|research:textile:layered,Assets/Resources/SO/Apparel/Definitions/apparel_raincoat.asset
ResearchProjectSO,ResearchProjectSO|research:commerce:logistics,ApparelDefinitionSO,apparel:23023,ApparelDefinitionSO|apparel:23023,requires,research:commerce:logistics,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:commerce:logistics; ResearchUnlockBundleDefinitionSO|research:commerce:logistics,Assets/Resources/SO/Apparel/Definitions/apparel_hauling_harness.asset
ResearchProjectSO,ResearchProjectSO|research:environment:cold-work,ApparelDefinitionSO,apparel:23024,ApparelDefinitionSO|apparel:23024,requires,research:environment:cold-work,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:environment:cold-work; ResearchUnlockBundleDefinitionSO|research:environment:cold-work,Assets/Resources/SO/Apparel/Definitions/apparel_slime_warming_pad.asset
ResearchProjectSO,ResearchProjectSO|research:environment:cold-work,ApparelDefinitionSO,apparel:23025,ApparelDefinitionSO|apparel:23025,requires,research:environment:cold-work,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:environment:cold-work; ResearchUnlockBundleDefinitionSO|research:environment:cold-work,Assets/Resources/SO/Apparel/Definitions/apparel_cold_work_suit.asset
ResearchProjectSO,ResearchProjectSO|research:environment:rune-insulation,ApparelDefinitionSO,apparel:23026,ApparelDefinitionSO|apparel:23026,requires,research:environment:rune-insulation,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:environment:rune-insulation; ResearchUnlockBundleDefinitionSO|research:environment:rune-insulation,Assets/Resources/SO/Apparel/Definitions/apparel_rune_cold_suit.asset
ResearchProjectSO,ResearchProjectSO|research:textile:layered,ApparelDefinitionSO,apparel:23027,ApparelDefinitionSO|apparel:23027,requires,research:textile:layered,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:layered; ResearchUnlockBundleDefinitionSO|research:textile:layered,Assets/Resources/SO/Apparel/Definitions/apparel_heat_work_suit.asset
ResearchProjectSO,ResearchProjectSO|research:textile:layered,ApparelDefinitionSO,apparel:23028,ApparelDefinitionSO|apparel:23028,requires,research:textile:layered,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:layered; ResearchUnlockBundleDefinitionSO|research:textile:layered,Assets/Resources/SO/Apparel/Definitions/apparel_waterproof_work_suit.asset
ResearchProjectSO,ResearchProjectSO|research:textile:layered,ApparelDefinitionSO,apparel:23029,ApparelDefinitionSO|apparel:23029,requires,research:textile:layered,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:layered; ResearchUnlockBundleDefinitionSO|research:textile:layered,Assets/Resources/SO/Apparel/Definitions/apparel_spore_protection_hood.asset
ResearchProjectSO,ResearchProjectSO|research:textile:layered,ApparelDefinitionSO,apparel:23030,ApparelDefinitionSO|apparel:23030,requires,research:textile:layered,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:layered; ResearchUnlockBundleDefinitionSO|research:textile:layered,Assets/Resources/SO/Apparel/Definitions/apparel_smoke_protection_hood.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23031,ApparelDefinitionSO|apparel:23031,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_sterile_gown.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23032,ApparelDefinitionSO|apparel:23032,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_surgical_apron.asset
ResearchProjectSO,ResearchProjectSO|research:textile:layered,ApparelDefinitionSO,apparel:23033,ApparelDefinitionSO|apparel:23033,requires,research:textile:layered,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:layered; ResearchUnlockBundleDefinitionSO|research:textile:layered,Assets/Resources/SO/Apparel/Definitions/apparel_miner_workwear.asset
ResearchProjectSO,ResearchProjectSO|research:textile:layered,ApparelDefinitionSO,apparel:23034,ApparelDefinitionSO|apparel:23034,requires,research:textile:layered,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:layered; ResearchUnlockBundleDefinitionSO|research:textile:layered,Assets/Resources/SO/Apparel/Definitions/apparel_smith_apron.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23035,ApparelDefinitionSO|apparel:23035,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_farmer_workwear.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23036,ApparelDefinitionSO|apparel:23036,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_keeper_coat.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23037,ApparelDefinitionSO|apparel:23037,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_formal_coat.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23038,ApparelDefinitionSO|apparel:23038,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_ceremonial_dress.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23039,ApparelDefinitionSO|apparel:23039,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_ritual_robe.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23040,ApparelDefinitionSO|apparel:23040,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_mourning_clothes.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23041,ApparelDefinitionSO|apparel:23041,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_festival_vest.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23042,ApparelDefinitionSO|apparel:23042,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_envoy_coat.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23043,ApparelDefinitionSO|apparel:23043,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_contract_sash.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23044,ApparelDefinitionSO|apparel:23044,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_weapon_vigil_cloak.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23045,ApparelDefinitionSO|apparel:23045,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_sky_chorus_shawl.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23046,ApparelDefinitionSO|apparel:23046,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_spore_garden_cloak.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23047,ApparelDefinitionSO|apparel:23047,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_belt.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23048,ApparelDefinitionSO|apparel:23048,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_gloves.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23049,ApparelDefinitionSO|apparel:23049,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_boots.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23050,ApparelDefinitionSO|apparel:23050,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_hat.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23051,ApparelDefinitionSO|apparel:23051,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_scarf.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23052,ApparelDefinitionSO|apparel:23052,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_tail_ribbon.asset
ResearchProjectSO,ResearchProjectSO|research:textile:layered,ApparelDefinitionSO,apparel:23053,ApparelDefinitionSO|apparel:23053,requires,research:textile:layered,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:layered; ResearchUnlockBundleDefinitionSO|research:textile:layered,Assets/Resources/SO/Apparel/Definitions/apparel_tail_guard.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23054,ApparelDefinitionSO|apparel:23054,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_horn_ring.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23055,ApparelDefinitionSO|apparel:23055,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_wing_harness.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,ApparelDefinitionSO,apparel:23056,ApparelDefinitionSO|apparel:23056,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Apparel/Definitions/apparel_wing_cloak.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:articulated-plate,CombatArmorSO,equipment-item:armor:articulated-plate,CombatArmorSO|equipment-item:armor:articulated-plate,requires,research:equipment:articulated-plate,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:articulated-plate; ResearchUnlockBundleDefinitionSO|research:equipment:articulated-plate,Assets/Resources/SO/Combat/Equipment/A12_ArticulatedPlate.asset
ResearchProjectSO,ResearchProjectSO|research:industry:dark-foundry,CombatArmorSO,equipment-item:armor:blacksteel-carapace,CombatArmorSO|equipment-item:armor:blacksteel-carapace,requires,research:industry:dark-foundry,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:industry:dark-foundry; ResearchUnlockBundleDefinitionSO|research:industry:dark-foundry,Assets/Resources/SO/Combat/Equipment/A17_BlacksteelCarapace.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:pressure-barrels,CombatArmorSO,equipment-item:armor:blast-coat,CombatArmorSO|equipment-item:armor:blast-coat,requires,research:equipment:pressure-barrels,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:pressure-barrels; ResearchUnlockBundleDefinitionSO|research:equipment:pressure-barrels,Assets/Resources/SO/Combat/Equipment/A13_BlastCoat.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:articulated-plate,CombatArmorSO,equipment-item:armor:breastplate,CombatArmorSO|equipment-item:armor:breastplate,requires,research:equipment:articulated-plate,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:articulated-plate; ResearchUnlockBundleDefinitionSO|research:equipment:articulated-plate,Assets/Resources/SO/Combat/Equipment/A08_Breastplate.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:armor-tailoring,CombatArmorSO,equipment-item:armor:brigandine,CombatArmorSO|equipment-item:armor:brigandine,requires,research:equipment:armor-tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:armor-tailoring; ResearchUnlockBundleDefinitionSO|research:equipment:armor-tailoring,Assets/Resources/SO/Combat/Equipment/A09_Brigandine.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:articulated-plate,CombatArmorSO,equipment-item:armor:closed-plate-helm,CombatArmorSO|equipment-item:armor:closed-plate-helm,requires,research:equipment:articulated-plate,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:articulated-plate; ResearchUnlockBundleDefinitionSO|research:equipment:articulated-plate,Assets/Resources/SO/Combat/Equipment/A11_ClosedPlateHelm.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,CombatArmorSO,equipment-item:armor:gambeson,CombatArmorSO|equipment-item:armor:gambeson,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Combat/Equipment/A02_Gambeson.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tanning,CombatArmorSO,equipment-item:armor:hardened-leather-coat,CombatArmorSO|equipment-item:armor:hardened-leather-coat,requires,research:textile:tanning,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tanning; ResearchUnlockBundleDefinitionSO|research:textile:tanning,Assets/Resources/SO/Combat/Equipment/A21_HardenedLeatherCoat.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:articulated-plate,CombatArmorSO,equipment-item:armor:iron-helmet,CombatArmorSO|equipment-item:armor:iron-helmet,requires,research:equipment:articulated-plate,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:articulated-plate; ResearchUnlockBundleDefinitionSO|research:equipment:articulated-plate,Assets/Resources/SO/Combat/Equipment/A07_IronHelmet.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:armor-tailoring,CombatArmorSO,equipment-item:armor:jack-of-plates,CombatArmorSO|equipment-item:armor:jack-of-plates,requires,research:equipment:armor-tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:armor-tailoring; ResearchUnlockBundleDefinitionSO|research:equipment:armor-tailoring,Assets/Resources/SO/Combat/Equipment/A18_JackOfPlates.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tanning,CombatArmorSO,equipment-item:armor:leather,CombatArmorSO|equipment-item:armor:leather,requires,research:textile:tanning,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tanning; ResearchUnlockBundleDefinitionSO|research:textile:tanning,Assets/Resources/SO/Combat/Equipment/A04_LeatherArmor.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:mail-weaving,CombatArmorSO,equipment-item:armor:mail-coif,CombatArmorSO|equipment-item:armor:mail-coif,requires,research:equipment:mail-weaving,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:mail-weaving; ResearchUnlockBundleDefinitionSO|research:equipment:mail-weaving,Assets/Resources/SO/Combat/Equipment/A05_MailCoif.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:mail-weaving,CombatArmorSO,equipment-item:armor:mail-shirt,CombatArmorSO|equipment-item:armor:mail-shirt,requires,research:equipment:mail-weaving,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:mail-weaving; ResearchUnlockBundleDefinitionSO|research:equipment:mail-weaving,Assets/Resources/SO/Combat/Equipment/A06_MailShirt.asset
ResearchProjectSO,ResearchProjectSO|research:textile:tailoring,CombatArmorSO,equipment-item:armor:padded-hood,CombatArmorSO|equipment-item:armor:padded-hood,requires,research:textile:tailoring,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:tailoring; ResearchUnlockBundleDefinitionSO|research:textile:tailoring,Assets/Resources/SO/Combat/Equipment/A20_PaddedHood.asset
ResearchProjectSO,ResearchProjectSO|research:equipment:pressure-barrels,CombatArmorSO,equipment-item:armor:powder-cuirass,CombatArmorSO|equipment-item:armor:powder-cuirass,requires,research:equipment:pressure-barrels,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:pressure-barrels; ResearchUnlockBundleDefinitionSO|research:equipment:pressure-barrels,Assets/Resources/SO/Combat/Equipment/A19_PowderCuirass.asset
