"seasonal_event_id","season","minimum_duration_days","maximum_duration_days","affected_domains","start_effects","daily_effects","end_effects","final_value_source","static_status"
"seasonal:summer-festival-scarcity","1","2","3","service|faction","9:market×-120/3d","—","12:resolved:seasonal:summer-festival-scarcity×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:summer-heat-grid","1","2","5","facility|health","14:power-grid×4/5d","—","12:resolved:seasonal:summer-heat-grid×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:summer-mana-lightning","1","1","3","facility|expedition","14:mana-surge×5/3d","—","12:resolved:seasonal:summer-mana-lightning×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:summer-smoke-valley","1","2","4","disease|combat","15:disease:ash-lung×7/4d","—","12:resolved:seasonal:summer-smoke-valley×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:summer-vermin-bloom","1","3","5","agriculture|logistics","14:crop-pests×5/5d","—","12:resolved:seasonal:summer-vermin-bloom×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:summer-wounded-mercenaries","1","2","3","service|faction","7:faction:dungeon:beastkin×5/3d","—","12:resolved:seasonal:summer-wounded-mercenaries×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:winter-cave-flu-wave","3","3","6","disease|service","15:disease:cave-flu×12/6d","—","12:resolved:seasonal:winter-cave-flu-wave×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:winter-deep-echo","3","1","2","expedition|wildlife","14:truth-guardian×5/2d","—","12:resolved:seasonal:winter-deep-echo×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:winter-frozen-pipes","3","2","4","facility|health","14:frozen-pipes×4/4d","—","12:resolved:seasonal:winter-frozen-pipes×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:winter-fuel-demand","3","2","4","faction|facility","11:material:charcoal×8/4d","—","12:resolved:seasonal:winter-fuel-demand×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:winter-hungry-pack","3","3","5","wildlife|defense","14:hungry-pack×6/5d","—","12:resolved:seasonal:winter-hungry-pack×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:winter-memorial-envoys","3","1","2","faction|psychosocial","6:faction:dungeon:golem×5/2d","—","12:resolved:seasonal:winter-memorial-envoys×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
"seasonal:winter-whiteout","3","1","3","expedition|logistics","13:whiteout×3/3d","—","12:resolved:seasonal:winter-whiteout×1/0d","serialized SeasonalWorldEventDefinitionSO asset","locked"
