source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
SeasonalWorldEventDefinitionSO,seasonal:autumn-harvest-dispute,SeasonalWorldEventDefinitionSO|seasonal:autumn-harvest-dispute,references,faction,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-harvest-dispute.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-harvest-dispute,SeasonalWorldEventDefinitionSO|seasonal:autumn-harvest-dispute,sets-world-flag,resolved:seasonal:autumn-harvest-dispute,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-harvest-dispute.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-migration-window,SeasonalWorldEventDefinitionSO|seasonal:autumn-migration-window,references,expedition,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-migration-window.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-migration-window,SeasonalWorldEventDefinitionSO|seasonal:autumn-migration-window,references,wildlife,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-migration-window.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-migration-window,SeasonalWorldEventDefinitionSO|seasonal:autumn-migration-window,sets-world-flag,migration-window,1,3,startEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-migration-window.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-migration-window,SeasonalWorldEventDefinitionSO|seasonal:autumn-migration-window,sets-world-flag,resolved:seasonal:autumn-migration-window,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-migration-window.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-predator-descent,SeasonalWorldEventDefinitionSO|seasonal:autumn-predator-descent,changes-threat,predators,5,5,startEffects.0.targetId,Threat (위협),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-predator-descent.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-predator-descent,SeasonalWorldEventDefinitionSO|seasonal:autumn-predator-descent,references,defense,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-predator-descent.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-predator-descent,SeasonalWorldEventDefinitionSO|seasonal:autumn-predator-descent,references,wildlife,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-predator-descent.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-predator-descent,SeasonalWorldEventDefinitionSO|seasonal:autumn-predator-descent,sets-world-flag,resolved:seasonal:autumn-predator-descent,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-predator-descent.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-rot-cart,SeasonalWorldEventDefinitionSO|seasonal:autumn-rot-cart,adds-disease-exposure,disease:gut-rot,9,2,startEffects.0.targetId,DiseaseExposure (질병 노출),disease-content,resolved-content,DiseaseDefinitionSO|disease:gut-rot,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-rot-cart.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-rot-cart,SeasonalWorldEventDefinitionSO|seasonal:autumn-rot-cart,references,disease,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-rot-cart.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-rot-cart,SeasonalWorldEventDefinitionSO|seasonal:autumn-rot-cart,references,logistics,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-rot-cart.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-rot-cart,SeasonalWorldEventDefinitionSO|seasonal:autumn-rot-cart,sets-world-flag,resolved:seasonal:autumn-rot-cart,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-rot-cart.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-spoiled-silage,SeasonalWorldEventDefinitionSO|seasonal:autumn-spoiled-silage,changes-threat,silage-fire,4,3,startEffects.0.targetId,Threat (위협),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-spoiled-silage.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-spoiled-silage,SeasonalWorldEventDefinitionSO|seasonal:autumn-spoiled-silage,references,facility,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-spoiled-silage.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-spoiled-silage,SeasonalWorldEventDefinitionSO|seasonal:autumn-spoiled-silage,references,husbandry,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-spoiled-silage.asset
SeasonalWorldEventDefinitionSO,seasonal:autumn-spoiled-silage,SeasonalWorldEventDefinitionSO|seasonal:autumn-spoiled-silage,sets-world-flag,resolved:seasonal:autumn-spoiled-silage,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_autumn-spoiled-silage.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-fever-camp,SeasonalWorldEventDefinitionSO|seasonal:spring-fever-camp,adds-disease-exposure,disease:red-fever,10,4,startEffects.0.targetId,DiseaseExposure (질병 노출),disease-content,resolved-content,DiseaseDefinitionSO|disease:red-fever,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-fever-camp.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-fever-camp,SeasonalWorldEventDefinitionSO|seasonal:spring-fever-camp,references,disease,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-fever-camp.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-fever-camp,SeasonalWorldEventDefinitionSO|seasonal:spring-fever-camp,references,service,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-fever-camp.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-fever-camp,SeasonalWorldEventDefinitionSO|seasonal:spring-fever-camp,sets-world-flag,resolved:seasonal:spring-fever-camp,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-fever-camp.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-migrant-herd,SeasonalWorldEventDefinitionSO|seasonal:spring-migrant-herd,changes-threat,herd,3,4,startEffects.0.targetId,Threat (위협),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-migrant-herd.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-migrant-herd,SeasonalWorldEventDefinitionSO|seasonal:spring-migrant-herd,references,agriculture,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-migrant-herd.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-migrant-herd,SeasonalWorldEventDefinitionSO|seasonal:spring-migrant-herd,references,wildlife,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-migrant-herd.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-migrant-herd,SeasonalWorldEventDefinitionSO|seasonal:spring-migrant-herd,sets-world-flag,resolved:seasonal:spring-migrant-herd,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-migrant-herd.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-nesting-season,SeasonalWorldEventDefinitionSO|seasonal:spring-nesting-season,changes-threat,nests,2,5,startEffects.0.targetId,Threat (위협),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-nesting-season.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-nesting-season,SeasonalWorldEventDefinitionSO|seasonal:spring-nesting-season,references,facility,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-nesting-season.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-nesting-season,SeasonalWorldEventDefinitionSO|seasonal:spring-nesting-season,references,wildlife,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-nesting-season.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-nesting-season,SeasonalWorldEventDefinitionSO|seasonal:spring-nesting-season,sets-world-flag,resolved:seasonal:spring-nesting-season,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-nesting-season.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-seed-exchange,SeasonalWorldEventDefinitionSO|seasonal:spring-seed-exchange,changes-faction-rapport,faction:dungeon:myconid,4,2,startEffects.0.targetId,FactionRapport (세력 우호도),faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:myconid|Assets/Resources/SO/Factions/Dungeons/Faction_Myconid_MycelialGrove.asset; DungeonFactionDefinitionSO|faction:dungeon:myconid|Assets/Resources/SO/Factions/faction_dungeon_myconid.asset,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-seed-exchange.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-seed-exchange,SeasonalWorldEventDefinitionSO|seasonal:spring-seed-exchange,references,agriculture,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-seed-exchange.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-seed-exchange,SeasonalWorldEventDefinitionSO|seasonal:spring-seed-exchange,references,faction,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-seed-exchange.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-seed-exchange,SeasonalWorldEventDefinitionSO|seasonal:spring-seed-exchange,sets-world-flag,resolved:seasonal:spring-seed-exchange,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-seed-exchange.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-spore-rain,SeasonalWorldEventDefinitionSO|seasonal:spring-spore-rain,adds-disease-exposure,disease:spore-lung,8,4,startEffects.0.targetId,DiseaseExposure (질병 노출),disease-content,resolved-content,DiseaseDefinitionSO|disease:spore-lung,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-spore-rain.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-spore-rain,SeasonalWorldEventDefinitionSO|seasonal:spring-spore-rain,references,agriculture,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-spore-rain.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-spore-rain,SeasonalWorldEventDefinitionSO|seasonal:spring-spore-rain,references,disease,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-spore-rain.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-spore-rain,SeasonalWorldEventDefinitionSO|seasonal:spring-spore-rain,sets-world-flag,resolved:seasonal:spring-spore-rain,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-spore-rain.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-thaw-flood,SeasonalWorldEventDefinitionSO|seasonal:spring-thaw-flood,adds-work-delay,flood,1,3,startEffects.0.targetId,WorkDelayDays (작업 지연),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-thaw-flood.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-thaw-flood,SeasonalWorldEventDefinitionSO|seasonal:spring-thaw-flood,references,agriculture,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-thaw-flood.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-thaw-flood,SeasonalWorldEventDefinitionSO|seasonal:spring-thaw-flood,references,logistics,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-thaw-flood.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-thaw-flood,SeasonalWorldEventDefinitionSO|seasonal:spring-thaw-flood,sets-world-flag,resolved:seasonal:spring-thaw-flood,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-thaw-flood.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-washed-road,SeasonalWorldEventDefinitionSO|seasonal:spring-washed-road,adds-work-delay,road,2,3,startEffects.0.targetId,WorkDelayDays (작업 지연),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-washed-road.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-washed-road,SeasonalWorldEventDefinitionSO|seasonal:spring-washed-road,references,expedition,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-washed-road.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-washed-road,SeasonalWorldEventDefinitionSO|seasonal:spring-washed-road,references,logistics,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-washed-road.asset
SeasonalWorldEventDefinitionSO,seasonal:spring-washed-road,SeasonalWorldEventDefinitionSO|seasonal:spring-washed-road,sets-world-flag,resolved:seasonal:spring-washed-road,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_spring-washed-road.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-dry-well,SeasonalWorldEventDefinitionSO|seasonal:summer-dry-well,consumes-item,resource:clean-water,6,5,startEffects.0.targetId,ItemConsume (아이템 소비),item-content,resolved-content,ResourceItemDefinitionSO|resource:clean-water,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-dry-well.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-dry-well,SeasonalWorldEventDefinitionSO|seasonal:summer-dry-well,references,agriculture,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-dry-well.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-dry-well,SeasonalWorldEventDefinitionSO|seasonal:summer-dry-well,references,service,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-dry-well.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-dry-well,SeasonalWorldEventDefinitionSO|seasonal:summer-dry-well,sets-world-flag,resolved:seasonal:summer-dry-well,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-dry-well.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-festival-scarcity,SeasonalWorldEventDefinitionSO|seasonal:summer-festival-scarcity,changes-money,market,-120,3,startEffects.0.targetId,Money (자금),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-festival-scarcity.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-festival-scarcity,SeasonalWorldEventDefinitionSO|seasonal:summer-festival-scarcity,references,faction,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-festival-scarcity.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-festival-scarcity,SeasonalWorldEventDefinitionSO|seasonal:summer-festival-scarcity,references,service,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-festival-scarcity.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-festival-scarcity,SeasonalWorldEventDefinitionSO|seasonal:summer-festival-scarcity,sets-world-flag,resolved:seasonal:summer-festival-scarcity,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-festival-scarcity.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-heat-grid,SeasonalWorldEventDefinitionSO|seasonal:summer-heat-grid,changes-threat,power-grid,4,5,startEffects.0.targetId,Threat (위협),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-heat-grid.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-heat-grid,SeasonalWorldEventDefinitionSO|seasonal:summer-heat-grid,references,facility,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-heat-grid.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-heat-grid,SeasonalWorldEventDefinitionSO|seasonal:summer-heat-grid,references,health,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-heat-grid.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-heat-grid,SeasonalWorldEventDefinitionSO|seasonal:summer-heat-grid,sets-world-flag,resolved:seasonal:summer-heat-grid,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-heat-grid.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-mana-lightning,SeasonalWorldEventDefinitionSO|seasonal:summer-mana-lightning,changes-threat,mana-surge,5,3,startEffects.0.targetId,Threat (위협),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-mana-lightning.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-mana-lightning,SeasonalWorldEventDefinitionSO|seasonal:summer-mana-lightning,references,expedition,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-mana-lightning.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-mana-lightning,SeasonalWorldEventDefinitionSO|seasonal:summer-mana-lightning,references,facility,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-mana-lightning.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-mana-lightning,SeasonalWorldEventDefinitionSO|seasonal:summer-mana-lightning,sets-world-flag,resolved:seasonal:summer-mana-lightning,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-mana-lightning.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-smoke-valley,SeasonalWorldEventDefinitionSO|seasonal:summer-smoke-valley,adds-disease-exposure,disease:ash-lung,7,4,startEffects.0.targetId,DiseaseExposure (질병 노출),disease-content,resolved-content,DiseaseDefinitionSO|disease:ash-lung,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-smoke-valley.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-smoke-valley,SeasonalWorldEventDefinitionSO|seasonal:summer-smoke-valley,references,combat,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-smoke-valley.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-smoke-valley,SeasonalWorldEventDefinitionSO|seasonal:summer-smoke-valley,references,disease,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-smoke-valley.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-smoke-valley,SeasonalWorldEventDefinitionSO|seasonal:summer-smoke-valley,sets-world-flag,resolved:seasonal:summer-smoke-valley,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-smoke-valley.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-vermin-bloom,SeasonalWorldEventDefinitionSO|seasonal:summer-vermin-bloom,changes-threat,crop-pests,5,5,startEffects.0.targetId,Threat (위협),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-vermin-bloom.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-vermin-bloom,SeasonalWorldEventDefinitionSO|seasonal:summer-vermin-bloom,references,agriculture,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-vermin-bloom.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-vermin-bloom,SeasonalWorldEventDefinitionSO|seasonal:summer-vermin-bloom,references,logistics,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-vermin-bloom.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-vermin-bloom,SeasonalWorldEventDefinitionSO|seasonal:summer-vermin-bloom,sets-world-flag,resolved:seasonal:summer-vermin-bloom,1,0,endEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-vermin-bloom.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-wounded-mercenaries,SeasonalWorldEventDefinitionSO|seasonal:summer-wounded-mercenaries,changes-faction-grievance,faction:dungeon:beastkin,5,3,startEffects.0.targetId,FactionGrievance (세력 원한),faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset; DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-wounded-mercenaries.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-wounded-mercenaries,SeasonalWorldEventDefinitionSO|seasonal:summer-wounded-mercenaries,references,faction,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-wounded-mercenaries.asset
SeasonalWorldEventDefinitionSO,seasonal:summer-wounded-mercenaries,SeasonalWorldEventDefinitionSO|seasonal:summer-wounded-mercenaries,references,service,,,affectedDomainIds,affected Domain Ids,protocol-id,non-content-protocol,,Assets/Resources/SO/V20/World/SeasonalEvents/seasonal_summer-wounded-mercenaries.asset
