target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:demon:5,FactionArcDefinitionSO,faction-arc:demon,FactionArcDefinitionSO|faction-arc:demon,references,faction-chapter:demon:5,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:demon:5,Assets/Resources/SO/V20/Factions/Arcs/arc_demon.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:demon:6,FactionArcDefinitionSO,faction-arc:demon,FactionArcDefinitionSO|faction-arc:demon,references,faction-chapter:demon:6,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:demon:6,Assets/Resources/SO/V20/Factions/Arcs/arc_demon.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:golem:1,FactionArcDefinitionSO,faction-arc:golem,FactionArcDefinitionSO|faction-arc:golem,references,faction-chapter:golem:1,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:golem:1,Assets/Resources/SO/V20/Factions/Arcs/arc_golem.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:golem:2,FactionArcDefinitionSO,faction-arc:golem,FactionArcDefinitionSO|faction-arc:golem,references,faction-chapter:golem:2,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:golem:2,Assets/Resources/SO/V20/Factions/Arcs/arc_golem.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:golem:3,FactionArcDefinitionSO,faction-arc:golem,FactionArcDefinitionSO|faction-arc:golem,references,faction-chapter:golem:3,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:golem:3,Assets/Resources/SO/V20/Factions/Arcs/arc_golem.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:golem:4,FactionArcDefinitionSO,faction-arc:golem,FactionArcDefinitionSO|faction-arc:golem,references,faction-chapter:golem:4,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:golem:4,Assets/Resources/SO/V20/Factions/Arcs/arc_golem.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:golem:5,FactionArcDefinitionSO,faction-arc:golem,FactionArcDefinitionSO|faction-arc:golem,references,faction-chapter:golem:5,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:golem:5,Assets/Resources/SO/V20/Factions/Arcs/arc_golem.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:golem:6,FactionArcDefinitionSO,faction-arc:golem,FactionArcDefinitionSO|faction-arc:golem,references,faction-chapter:golem:6,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:golem:6,Assets/Resources/SO/V20/Factions/Arcs/arc_golem.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:harpy:1,FactionArcDefinitionSO,faction-arc:harpy,FactionArcDefinitionSO|faction-arc:harpy,references,faction-chapter:harpy:1,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:harpy:1,Assets/Resources/SO/V20/Factions/Arcs/arc_harpy.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:harpy:2,FactionArcDefinitionSO,faction-arc:harpy,FactionArcDefinitionSO|faction-arc:harpy,references,faction-chapter:harpy:2,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:harpy:2,Assets/Resources/SO/V20/Factions/Arcs/arc_harpy.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:harpy:3,FactionArcDefinitionSO,faction-arc:harpy,FactionArcDefinitionSO|faction-arc:harpy,references,faction-chapter:harpy:3,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:harpy:3,Assets/Resources/SO/V20/Factions/Arcs/arc_harpy.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:harpy:4,FactionArcDefinitionSO,faction-arc:harpy,FactionArcDefinitionSO|faction-arc:harpy,references,faction-chapter:harpy:4,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:harpy:4,Assets/Resources/SO/V20/Factions/Arcs/arc_harpy.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:harpy:5,FactionArcDefinitionSO,faction-arc:harpy,FactionArcDefinitionSO|faction-arc:harpy,references,faction-chapter:harpy:5,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:harpy:5,Assets/Resources/SO/V20/Factions/Arcs/arc_harpy.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:harpy:6,FactionArcDefinitionSO,faction-arc:harpy,FactionArcDefinitionSO|faction-arc:harpy,references,faction-chapter:harpy:6,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:harpy:6,Assets/Resources/SO/V20/Factions/Arcs/arc_harpy.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:kobold:1,FactionArcDefinitionSO,faction-arc:kobold,FactionArcDefinitionSO|faction-arc:kobold,references,faction-chapter:kobold:1,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:kobold:1,Assets/Resources/SO/V20/Factions/Arcs/arc_kobold.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:kobold:2,FactionArcDefinitionSO,faction-arc:kobold,FactionArcDefinitionSO|faction-arc:kobold,references,faction-chapter:kobold:2,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:kobold:2,Assets/Resources/SO/V20/Factions/Arcs/arc_kobold.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:kobold:3,FactionArcDefinitionSO,faction-arc:kobold,FactionArcDefinitionSO|faction-arc:kobold,references,faction-chapter:kobold:3,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:kobold:3,Assets/Resources/SO/V20/Factions/Arcs/arc_kobold.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:kobold:4,FactionArcDefinitionSO,faction-arc:kobold,FactionArcDefinitionSO|faction-arc:kobold,references,faction-chapter:kobold:4,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:kobold:4,Assets/Resources/SO/V20/Factions/Arcs/arc_kobold.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:kobold:5,FactionArcDefinitionSO,faction-arc:kobold,FactionArcDefinitionSO|faction-arc:kobold,references,faction-chapter:kobold:5,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:kobold:5,Assets/Resources/SO/V20/Factions/Arcs/arc_kobold.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:kobold:6,FactionArcDefinitionSO,faction-arc:kobold,FactionArcDefinitionSO|faction-arc:kobold,references,faction-chapter:kobold:6,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:kobold:6,Assets/Resources/SO/V20/Factions/Arcs/arc_kobold.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:myconid:1,FactionArcDefinitionSO,faction-arc:myconid,FactionArcDefinitionSO|faction-arc:myconid,references,faction-chapter:myconid:1,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:myconid:1,Assets/Resources/SO/V20/Factions/Arcs/arc_myconid.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:myconid:2,FactionArcDefinitionSO,faction-arc:myconid,FactionArcDefinitionSO|faction-arc:myconid,references,faction-chapter:myconid:2,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:myconid:2,Assets/Resources/SO/V20/Factions/Arcs/arc_myconid.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:myconid:3,FactionArcDefinitionSO,faction-arc:myconid,FactionArcDefinitionSO|faction-arc:myconid,references,faction-chapter:myconid:3,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:myconid:3,Assets/Resources/SO/V20/Factions/Arcs/arc_myconid.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:myconid:4,FactionArcDefinitionSO,faction-arc:myconid,FactionArcDefinitionSO|faction-arc:myconid,references,faction-chapter:myconid:4,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:myconid:4,Assets/Resources/SO/V20/Factions/Arcs/arc_myconid.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:myconid:5,FactionArcDefinitionSO,faction-arc:myconid,FactionArcDefinitionSO|faction-arc:myconid,references,faction-chapter:myconid:5,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:myconid:5,Assets/Resources/SO/V20/Factions/Arcs/arc_myconid.asset
FactionChapterDefinitionSO,FactionChapterDefinitionSO|faction-chapter:myconid:6,FactionArcDefinitionSO,faction-arc:myconid,FactionArcDefinitionSO|faction-arc:myconid,references,faction-chapter:myconid:6,,,chapterIds,chapter Ids,content-reference,resolved-content,FactionChapterDefinitionSO|faction-chapter:myconid:6,Assets/Resources/SO/V20/Factions/Arcs/arc_myconid.asset
