record_key,stable_id,field_path,raw_value,enum_type,enum_label,value_origin
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,faction:dungeon:beastkin,tradeCooldownDays,7,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,faction:dungeon:beastkin,supplyCooldownDays,20,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,faction:dungeon:beastkin,reinforcementCooldownDays,10,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,m_Name,faction_dungeon_beastkin,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,factionId,faction:dungeon:beastkin,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,displayName,붉은발 역참,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,speciesTag,Beastkin,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,description,빠른 교역·정찰·긴급 운반 지원,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,relationTags.0,야외,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,relationTags.1,무리,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,relationTags.2,소음,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,tradeTags.0,야외,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,tradeTags.1,무리,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,tradeTags.2,소음,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,reinforcementRole,빠른 교역·정찰·긴급 운반 지원,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,crest.fileID,0,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,tradeCargo.0.itemId,food:preserved-ration,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,tradeCargo.0.amount,8,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,tradeCargo.1.itemId,resource:blood,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,tradeCargo.1.amount,5,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,supplyCargo.0.itemId,food:preserved-ration,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,supplyCargo.0.amount,14,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,supplyCargo.1.itemId,resource:blood,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,supplyCargo.1.amount,10,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,m_Name,Faction_Demon_AshContractCourt,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,factionId,faction:dungeon:demon,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,displayName,잿불 계약정,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,speciesTag,Demon,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,description,"마력 촉매, 사치품과 화염·저주 전력을 계약하는 데몬 궁정.",,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,relationTags.0,화염,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,relationTags.1,마력,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,relationTags.2,고급,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeTags.0,마력,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeTags.1,사치품,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeTags.2,촉매,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeTags.3,계약 장비,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,reinforcementRole,화염술사와 계약 저주단,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,crest.fileID,5183132274818712004,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeCargo.0.itemId,resource:mana-crystal,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeCargo.0.amount,6,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeCargo.1.itemId,craft:gold-ornament,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeCargo.1.amount,3,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeCargo.2.itemId,craft:ritual-reagent,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeCargo.2.amount,4,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,supplyCargo.0.itemId,drug:mana-awakener,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,supplyCargo.0.amount,6,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,supplyCargo.1.itemId,material:blacksteel-ingot,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,supplyCargo.1.amount,5,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,supplyCargo.2.itemId,craft:ritual-reagent,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,supplyCargo.2.amount,8,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeEconomicPolicy.capabilityId,faction-economy:paid-market-purchase,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeEconomicPolicy.capabilityVersion,1,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,supplyEconomicPolicy.capabilityId,faction-economy:alliance-benefit,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,supplyEconomicPolicy.capabilityVersion,1,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,tradeCooldownDays,23,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,supplyCooldownDays,84,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,reinforcementCooldownDays,10,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,m_Name,faction_dungeon_demon,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,factionId,faction:dungeon:demon,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,displayName,잿불 계약정,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,speciesTag,Demon,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,description,마력 촉매와 화염·저주 전투 지원,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,relationTags.0,화염,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,relationTags.1,마력,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,relationTags.2,고급,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,tradeTags.0,화염,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,tradeTags.1,마력,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,tradeTags.2,고급,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,reinforcementRole,마력 촉매와 화염·저주 전투 지원,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,crest.fileID,0,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,tradeCargo.0.itemId,resource:mana-crystal,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,tradeCargo.0.amount,8,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,tradeCargo.1.itemId,material:lumber,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,tradeCargo.1.amount,5,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,supplyCargo.0.itemId,resource:mana-crystal,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,supplyCargo.0.amount,14,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,supplyCargo.1.itemId,material:lumber,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,supplyCargo.1.amount,10,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,m_Name,Faction_Golem_StoneveinFoundry,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,factionId,faction:dungeon:golem,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,displayName,석맥 주조소,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,speciesTag,Golem,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,description,"장갑판, 동력핵과 자동화 부품을 주조하는 골렘 산업 도시.",,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,relationTags.0,질서,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,relationTags.1,마력,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,relationTags.2,기계,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeTags.0,장갑판,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeTags.1,동력핵,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeTags.2,자동화,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeTags.3,중화기,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,reinforcementRole,방패벽과 시설 긴급 복구반,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,crest.fileID,6163230633357516711,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeCargo.0.itemId,material:iron-ingot,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeCargo.0.amount,8,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeCargo.1.itemId,material:stone-block,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeCargo.1.amount,10,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeCargo.2.itemId,resource:mana-crystal,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeCargo.2.amount,4,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,supplyCargo.0.itemId,material:steel-ingot,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,supplyCargo.0.amount,10,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,supplyCargo.1.itemId,material:blacksteel-ingot,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,supplyCargo.1.amount,5,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,supplyCargo.2.itemId,resource:mana-crystal,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,supplyCargo.2.amount,8,,,explicit-serialized
DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,tradeEconomicPolicy.capabilityId,faction-economy:paid-market-purchase,,,explicit-serialized
