source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
EnemyArchetypeDefinitionSO,enemy:inquisition-high-judge,EnemyArchetypeDefinitionSO|enemy:inquisition-high-judge,references,enemy-ability:rally,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rally,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-high-judge.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-high-judge,EnemyArchetypeDefinitionSO|enemy:inquisition-high-judge,references,enemy-ability:rally,,,bossPhases.0.abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rally,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-high-judge.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-high-judge,EnemyArchetypeDefinitionSO|enemy:inquisition-high-judge,references,enemy-ability:truth-seal,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:truth-seal,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-high-judge.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-high-judge,EnemyArchetypeDefinitionSO|enemy:inquisition-high-judge,references,enemy-ability:truth-seal,,,bossPhases.0.abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:truth-seal,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-high-judge.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-high-judge,EnemyArchetypeDefinitionSO|enemy:inquisition-high-judge,references,human:inquisition,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-high-judge.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-purifier,EnemyArchetypeDefinitionSO|enemy:inquisition-purifier,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-purifier.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-purifier,EnemyArchetypeDefinitionSO|enemy:inquisition-purifier,references,enemy-ability:armor-break,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:armor-break,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-purifier.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-purifier,EnemyArchetypeDefinitionSO|enemy:inquisition-purifier,references,human:inquisition,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-purifier.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-rune-sniper,EnemyArchetypeDefinitionSO|enemy:inquisition-rune-sniper,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-rune-sniper.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-rune-sniper,EnemyArchetypeDefinitionSO|enemy:inquisition-rune-sniper,references,enemy-ability:arcane-null,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:arcane-null,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-rune-sniper.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-rune-sniper,EnemyArchetypeDefinitionSO|enemy:inquisition-rune-sniper,references,enemy-ability:suppressive-volley,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-rune-sniper.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-rune-sniper,EnemyArchetypeDefinitionSO|enemy:inquisition-rune-sniper,references,human:inquisition,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-rune-sniper.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-ward-knight,EnemyArchetypeDefinitionSO|enemy:inquisition-ward-knight,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-ward-knight.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-ward-knight,EnemyArchetypeDefinitionSO|enemy:inquisition-ward-knight,references,enemy-ability:rune-ward,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rune-ward,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-ward-knight.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-ward-knight,EnemyArchetypeDefinitionSO|enemy:inquisition-ward-knight,references,enemy-ability:shield-wall,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-ward-knight.asset
EnemyArchetypeDefinitionSO,enemy:inquisition-ward-knight,EnemyArchetypeDefinitionSO|enemy:inquisition-ward-knight,references,human:inquisition,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-ward-knight.asset
EnemyArchetypeDefinitionSO,enemy:legion-arquebus,EnemyArchetypeDefinitionSO|enemy:legion-arquebus,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-arquebus.asset
EnemyArchetypeDefinitionSO,enemy:legion-arquebus,EnemyArchetypeDefinitionSO|enemy:legion-arquebus,references,enemy-ability:powder-shot,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:powder-shot,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-arquebus.asset
EnemyArchetypeDefinitionSO,enemy:legion-arquebus,EnemyArchetypeDefinitionSO|enemy:legion-arquebus,references,enemy-ability:smoke-screen,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-arquebus.asset
EnemyArchetypeDefinitionSO,enemy:legion-arquebus,EnemyArchetypeDefinitionSO|enemy:legion-arquebus,references,human:legion,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-arquebus.asset
EnemyArchetypeDefinitionSO,enemy:legion-captain,EnemyArchetypeDefinitionSO|enemy:legion-captain,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-captain.asset
EnemyArchetypeDefinitionSO,enemy:legion-captain,EnemyArchetypeDefinitionSO|enemy:legion-captain,references,enemy-ability:rally,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rally,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-captain.asset
EnemyArchetypeDefinitionSO,enemy:legion-captain,EnemyArchetypeDefinitionSO|enemy:legion-captain,references,enemy-ability:suppressive-volley,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-captain.asset
EnemyArchetypeDefinitionSO,enemy:legion-captain,EnemyArchetypeDefinitionSO|enemy:legion-captain,references,human:legion,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-captain.asset
EnemyArchetypeDefinitionSO,enemy:legion-pavise,EnemyArchetypeDefinitionSO|enemy:legion-pavise,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pavise.asset
EnemyArchetypeDefinitionSO,enemy:legion-pavise,EnemyArchetypeDefinitionSO|enemy:legion-pavise,references,enemy-ability:retreat-cover,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pavise.asset
EnemyArchetypeDefinitionSO,enemy:legion-pavise,EnemyArchetypeDefinitionSO|enemy:legion-pavise,references,enemy-ability:shield-wall,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pavise.asset
EnemyArchetypeDefinitionSO,enemy:legion-pavise,EnemyArchetypeDefinitionSO|enemy:legion-pavise,references,human:legion,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pavise.asset
EnemyArchetypeDefinitionSO,enemy:legion-pikeman,EnemyArchetypeDefinitionSO|enemy:legion-pikeman,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pikeman.asset
EnemyArchetypeDefinitionSO,enemy:legion-pikeman,EnemyArchetypeDefinitionSO|enemy:legion-pikeman,references,enemy-ability:hook-pull,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:hook-pull,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pikeman.asset
EnemyArchetypeDefinitionSO,enemy:legion-pikeman,EnemyArchetypeDefinitionSO|enemy:legion-pikeman,references,human:legion,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pikeman.asset
EnemyArchetypeDefinitionSO,enemy:legion-surgeon,EnemyArchetypeDefinitionSO|enemy:legion-surgeon,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-surgeon.asset
EnemyArchetypeDefinitionSO,enemy:legion-surgeon,EnemyArchetypeDefinitionSO|enemy:legion-surgeon,references,enemy-ability:field-dressing,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:field-dressing,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-surgeon.asset
EnemyArchetypeDefinitionSO,enemy:legion-surgeon,EnemyArchetypeDefinitionSO|enemy:legion-surgeon,references,enemy-ability:smoke-screen,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-surgeon.asset
EnemyArchetypeDefinitionSO,enemy:legion-surgeon,EnemyArchetypeDefinitionSO|enemy:legion-surgeon,references,human:legion,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-surgeon.asset
EnemyArchetypeDefinitionSO,enemy:merchant-alchemist,EnemyArchetypeDefinitionSO|enemy:merchant-alchemist,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-alchemist.asset
EnemyArchetypeDefinitionSO,enemy:merchant-alchemist,EnemyArchetypeDefinitionSO|enemy:merchant-alchemist,references,enemy-ability:poison-cloud,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:poison-cloud,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-alchemist.asset
EnemyArchetypeDefinitionSO,enemy:merchant-alchemist,EnemyArchetypeDefinitionSO|enemy:merchant-alchemist,references,enemy-ability:smoke-screen,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-alchemist.asset
EnemyArchetypeDefinitionSO,enemy:merchant-alchemist,EnemyArchetypeDefinitionSO|enemy:merchant-alchemist,references,human:merchant,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-alchemist.asset
EnemyArchetypeDefinitionSO,enemy:merchant-caravan-blade,EnemyArchetypeDefinitionSO|enemy:merchant-caravan-blade,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-caravan-blade.asset
EnemyArchetypeDefinitionSO,enemy:merchant-caravan-blade,EnemyArchetypeDefinitionSO|enemy:merchant-caravan-blade,references,enemy-ability:charge,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:charge,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-caravan-blade.asset
EnemyArchetypeDefinitionSO,enemy:merchant-caravan-blade,EnemyArchetypeDefinitionSO|enemy:merchant-caravan-blade,references,human:merchant,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-caravan-blade.asset
EnemyArchetypeDefinitionSO,enemy:merchant-crossbow,EnemyArchetypeDefinitionSO|enemy:merchant-crossbow,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-crossbow.asset
EnemyArchetypeDefinitionSO,enemy:merchant-crossbow,EnemyArchetypeDefinitionSO|enemy:merchant-crossbow,references,enemy-ability:suppressive-volley,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-crossbow.asset
EnemyArchetypeDefinitionSO,enemy:merchant-crossbow,EnemyArchetypeDefinitionSO|enemy:merchant-crossbow,references,human:merchant,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-crossbow.asset
EnemyArchetypeDefinitionSO,enemy:merchant-factor,EnemyArchetypeDefinitionSO|enemy:merchant-factor,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-factor.asset
EnemyArchetypeDefinitionSO,enemy:merchant-factor,EnemyArchetypeDefinitionSO|enemy:merchant-factor,references,enemy-ability:retreat-cover,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-factor.asset
EnemyArchetypeDefinitionSO,enemy:merchant-factor,EnemyArchetypeDefinitionSO|enemy:merchant-factor,references,enemy-ability:summon-minion,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:summon-minion,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-factor.asset
EnemyArchetypeDefinitionSO,enemy:merchant-factor,EnemyArchetypeDefinitionSO|enemy:merchant-factor,references,human:merchant,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-factor.asset
EnemyArchetypeDefinitionSO,enemy:merchant-hired-bulwark,EnemyArchetypeDefinitionSO|enemy:merchant-hired-bulwark,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-hired-bulwark.asset
EnemyArchetypeDefinitionSO,enemy:merchant-hired-bulwark,EnemyArchetypeDefinitionSO|enemy:merchant-hired-bulwark,references,enemy-ability:retreat-cover,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-hired-bulwark.asset
EnemyArchetypeDefinitionSO,enemy:merchant-hired-bulwark,EnemyArchetypeDefinitionSO|enemy:merchant-hired-bulwark,references,enemy-ability:shield-wall,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-hired-bulwark.asset
EnemyArchetypeDefinitionSO,enemy:merchant-hired-bulwark,EnemyArchetypeDefinitionSO|enemy:merchant-hired-bulwark,references,human:merchant,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-hired-bulwark.asset
EnemyArchetypeDefinitionSO,enemy:neutral-clockwork,EnemyArchetypeDefinitionSO|enemy:neutral-clockwork,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-clockwork.asset
EnemyArchetypeDefinitionSO,enemy:neutral-clockwork,EnemyArchetypeDefinitionSO|enemy:neutral-clockwork,references,enemy-ability:core-repair,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:core-repair,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-clockwork.asset
EnemyArchetypeDefinitionSO,enemy:neutral-clockwork,EnemyArchetypeDefinitionSO|enemy:neutral-clockwork,references,enemy-ability:shield-wall,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-clockwork.asset
EnemyArchetypeDefinitionSO,enemy:neutral-clockwork,EnemyArchetypeDefinitionSO|enemy:neutral-clockwork,references,neutral:construct,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-clockwork.asset
EnemyArchetypeDefinitionSO,enemy:neutral-mercenary,EnemyArchetypeDefinitionSO|enemy:neutral-mercenary,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-mercenary.asset
EnemyArchetypeDefinitionSO,enemy:neutral-mercenary,EnemyArchetypeDefinitionSO|enemy:neutral-mercenary,references,enemy-ability:charge,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:charge,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-mercenary.asset
EnemyArchetypeDefinitionSO,enemy:neutral-mercenary,EnemyArchetypeDefinitionSO|enemy:neutral-mercenary,references,enemy-ability:retreat-cover,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-mercenary.asset
EnemyArchetypeDefinitionSO,enemy:neutral-mercenary,EnemyArchetypeDefinitionSO|enemy:neutral-mercenary,references,neutral:mercenary,,,factionId,faction Id,faction-content,unresolved-runtime-domain-id,,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-mercenary.asset
EnemyArchetypeDefinitionSO,enemy:neutral-smoke-sapper,EnemyArchetypeDefinitionSO|enemy:neutral-smoke-sapper,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-smoke-sapper.asset
