target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|resource:bone,ProductionRecipeSO,recipe:bone-charm,ProductionRecipeSO|recipe:bone-charm,requires,resource:bone,2,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|resource:bone; ResourceItemDefinitionSO|resource:bone,Assets/Resources/SO/Economy/Recipes/recipe_bone_charm.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:cloth,ProductionRecipeSO,recipe:cloth,ProductionRecipeSO|recipe:cloth,produces-or-unlocks,material:cloth,2,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:cloth; ResourceItemDefinitionSO|material:cloth,Assets/Resources/SO/Economy/Recipes/recipe_cloth.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:cloth,ProductionRecipeSO,recipe:cold-work-suit,ProductionRecipeSO|recipe:cold-work-suit,requires,material:cloth,2,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:cloth; ResourceItemDefinitionSO|material:cloth,Assets/Resources/SO/Economy/Recipes/recipe_cold_work_suit.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:leather,ProductionRecipeSO,recipe:cold-work-suit,ProductionRecipeSO|recipe:cold-work-suit,requires,material:leather,2,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:leather; ResourceItemDefinitionSO|material:leather,Assets/Resources/SO/Economy/Recipes/recipe_cold_work_suit.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:blacksteel-ingot,ProductionRecipeSO,recipe:component:blacksteel-defense-plate,ProductionRecipeSO|recipe:component:blacksteel-defense-plate,requires,material:blacksteel-ingot,2,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:blacksteel-ingot; ResourceItemDefinitionSO|material:blacksteel-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R44_흑강_방어_장갑판.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:leather,ProductionRecipeSO,recipe:component:brigandine-padding,ProductionRecipeSO|recipe:component:brigandine-padding,requires,material:leather,1,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:leather; ResourceItemDefinitionSO|material:leather,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R39_브리간딘_안감.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:dreamweave,ProductionRecipeSO,recipe:component:dreamweave-rune-lining,ProductionRecipeSO|recipe:component:dreamweave-rune-lining,requires,material:dreamweave,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:dreamweave; ResourceItemDefinitionSO|material:dreamweave,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R46_몽직물_룬_안감.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:steel-ingot,ProductionRecipeSO,recipe:component:growth-frame,ProductionRecipeSO|recipe:component:growth-frame,requires,material:steel-ingot,2,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:steel-ingot; ResourceItemDefinitionSO|material:steel-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R15_성장형_장비_골격.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:gold-ingot,ProductionRecipeSO,recipe:component:insulated-wiring,ProductionRecipeSO|recipe:component:insulated-wiring,requires,material:gold-ingot,2,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:gold-ingot; ResourceItemDefinitionSO|material:gold-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R111_절연_배선_묶음.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:iron-ingot,ProductionRecipeSO,recipe:component:machine-parts,ProductionRecipeSO|recipe:component:machine-parts,requires,material:iron-ingot,3,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:iron-ingot; ResourceItemDefinitionSO|material:iron-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R09_기계_부품.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:steel-ingot,ProductionRecipeSO,recipe:component:material-test-coupon,ProductionRecipeSO|recipe:component:material-test-coupon,requires,material:steel-ingot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:steel-ingot; ResourceItemDefinitionSO|material:steel-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R109_재료_시험편.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:blacksteel-ingot,ProductionRecipeSO,recipe:component:powered-armor-joint,ProductionRecipeSO|recipe:component:powered-armor-joint,requires,material:blacksteel-ingot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:blacksteel-ingot; ResourceItemDefinitionSO|material:blacksteel-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R45_동력_갑주_관절.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:gold-ingot,ProductionRecipeSO,recipe:component:precision-optics,ProductionRecipeSO|recipe:component:precision-optics,requires,material:gold-ingot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:gold-ingot; ResourceItemDefinitionSO|material:gold-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R82_정밀_광학계.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:iron-ingot,ProductionRecipeSO,recipe:component:precision-parts,ProductionRecipeSO|recipe:component:precision-parts,requires,material:iron-ingot,1,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:iron-ingot; ResourceItemDefinitionSO|material:iron-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R10_정밀_부품.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:steel-ingot,ProductionRecipeSO,recipe:component:precision-parts,ProductionRecipeSO|recipe:component:precision-parts,requires,material:steel-ingot,2,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:steel-ingot; ResourceItemDefinitionSO|material:steel-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R10_정밀_부품.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:lumber,ProductionRecipeSO,recipe:component:price-board,ProductionRecipeSO|recipe:component:price-board,requires,material:lumber,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:lumber; ResourceItemDefinitionSO|material:lumber,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R98_가격표_게시판.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:cloth,ProductionRecipeSO,recipe:component:room-partition-kit,ProductionRecipeSO|recipe:component:room-partition-kit,requires,material:cloth,2,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:cloth; ResourceItemDefinitionSO|material:cloth,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R93_방_칸막이_키트.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:gold-ingot,ProductionRecipeSO,recipe:component:rune-bus-coupler,ProductionRecipeSO|recipe:component:rune-bus-coupler,requires,material:gold-ingot,1,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:gold-ingot; ResourceItemDefinitionSO|material:gold-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R35_룬_버스_결합기.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:gold-ingot,ProductionRecipeSO,recipe:component:rune-conductor,ProductionRecipeSO|recipe:component:rune-conductor,requires,material:gold-ingot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:gold-ingot; ResourceItemDefinitionSO|material:gold-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R11_룬_도체.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:cloth,ProductionRecipeSO,recipe:component:rune-leather-lining,ProductionRecipeSO|recipe:component:rune-leather-lining,requires,material:cloth,2,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:cloth; ResourceItemDefinitionSO|material:cloth,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R48_룬가죽_장비_안감.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:rune-leather,ProductionRecipeSO,recipe:component:rune-leather-lining,ProductionRecipeSO|recipe:component:rune-leather-lining,requires,material:rune-leather,2,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:rune-leather; ResourceItemDefinitionSO|material:rune-leather,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R48_룬가죽_장비_안감.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:rune-leather,ProductionRecipeSO,recipe:component:rune-leather-strap,ProductionRecipeSO|recipe:component:rune-leather-strap,requires,material:rune-leather,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:rune-leather; ResourceItemDefinitionSO|material:rune-leather,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R49_룬가죽_조율_끈.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|resource:bone,ProductionRecipeSO,recipe:compost-animal,ProductionRecipeSO|recipe:compost-animal,requires,resource:bone,1,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|resource:bone; ResourceItemDefinitionSO|resource:bone,Assets/Resources/SO/Economy/Recipes/recipe_compost_animal.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:dreamweave,ProductionRecipeSO,recipe:craft:dreamweave-ritual-banner,ProductionRecipeSO|recipe:craft:dreamweave-ritual-banner,requires,material:dreamweave,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:dreamweave; ResourceItemDefinitionSO|material:dreamweave,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R47_몽직물_의식_장식.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:gold-ingot,ProductionRecipeSO,recipe:craft:dreamweave-ritual-banner,ProductionRecipeSO|recipe:craft:dreamweave-ritual-banner,requires,material:gold-ingot,1,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:gold-ingot; ResourceItemDefinitionSO|material:gold-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R47_몽직물_의식_장식.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:dreamweave,ProductionRecipeSO,recipe:dreamweave,ProductionRecipeSO|recipe:dreamweave,produces-or-unlocks,material:dreamweave,1,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:dreamweave; ResourceItemDefinitionSO|material:dreamweave,Assets/Resources/SO/Economy/Recipes/recipe_dreamweave.asset
CraftMaterialDefinitionSO,CraftMaterialDefinitionSO|material:cloth,ProductionRecipeSO,recipe:dreamweave,ProductionRecipeSO|recipe:dreamweave,requires,material:cloth,2,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:cloth; ResourceItemDefinitionSO|material:cloth,Assets/Resources/SO/Economy/Recipes/recipe_dreamweave.asset
