content_type,scope,stable_id,evidence_kinds,system,code_role,confidence,source_path
GenericItemDefinitionSO,stable-id,industrial:sludge,stable-id-literal,models:economy,content-loading,exact-literal-consumer,Assets/Scripts/Models/Economy/Content/IndustrialItemDefinitions.cs
GenericItemDefinitionSO,stable-id,industrial:sludge,stable-id-literal,services:infrastructure,runtime,exact-literal-consumer,Assets/Scripts/Services/Infrastructure/Industrial/IndustrialInfrastructureBuildingAbilities.cs
GenericItemDefinitionSO,stable-id,medicine:blood-pack,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
GenericItemDefinitionSO,stable-id,medicine:blood-pack,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,medicine:blood-pack,stable-id-literal,services:character,runtime,exact-literal-consumer,Assets/Scripts/Services/Character/DiseaseFieldResponseRuntime.cs
GenericItemDefinitionSO,stable-id,medicine:blood-seal-kit,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
GenericItemDefinitionSO,stable-id,medicine:blood-seal-kit,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,medicine:disinfectant,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,medicine:field-emergency-kit,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
GenericItemDefinitionSO,stable-id,medicine:field-emergency-kit,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,medicine:immunosuppressant,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,medicine:mana-core-restraint,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
GenericItemDefinitionSO,stable-id,medicine:mana-core-restraint,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,medicine:rune-slime-patch,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
GenericItemDefinitionSO,stable-id,medicine:rune-slime-patch,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,medicine:temporary-power-bypass,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
GenericItemDefinitionSO,stable-id,medicine:temporary-power-bypass,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,medicine:wing-splint-kit,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
GenericItemDefinitionSO,stable-id,medicine:wing-splint-kit,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,surgery:contaminated-tissue,stable-id-literal,models:medical,runtime,exact-literal-consumer,Assets/Scripts/Models/Medical/Core/SurgeryItemDefinitions.cs
GenericItemDefinitionSO,stable-id,surgery:prosthetic:arm:left,stable-id-literal,services:items,runtime,exact-literal-consumer,Assets/Scripts/Services/Items/Diagnostics/PreparedOutputHaulPlannerGateDebugScenarios.cs
GenericItemDefinitionSO,stable-id,survival:cooked_meal,stable-id-literal,services:survival,runtime,exact-literal-consumer,Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs
GenericItemDefinitionSO,stable-id,survival:preserved_food,stable-id-literal,services:survival,runtime,exact-literal-consumer,Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs
GenericItemDefinitionSO,stable-id,wild:rot,stable-id-literal,models:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Models/Wildlife/Core/WildlifeSpeciesDefinition.cs
GenericItemDefinitionSO,stable-id,wild:rot,stable-id-literal,services:infrastructure,runtime,exact-literal-consumer,Assets/Scripts/Services/Infrastructure/Exterior/ExteriorIncidentHandlers.cs
