source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
OffenseEncounterSO,encounter:15,OffenseEncounterSO|encounter:15,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_15.asset
OffenseEncounterSO,encounter:15,OffenseEncounterSO|encounter:15,references,battlefield:elevated-gallery,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:elevated-gallery,Assets/Resources/SO/V20/Combat/Encounters/encounter_15.asset
OffenseEncounterSO,encounter:16,OffenseEncounterSO|encounter:16,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_16.asset
OffenseEncounterSO,encounter:16,OffenseEncounterSO|encounter:16,references,battlefield:flooded-floor,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:flooded-floor,Assets/Resources/SO/V20/Combat/Encounters/encounter_16.asset
OffenseEncounterSO,encounter:17,OffenseEncounterSO|encounter:17,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_17.asset
OffenseEncounterSO,encounter:17,OffenseEncounterSO|encounter:17,references,battlefield:civilian-corridor,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:civilian-corridor,Assets/Resources/SO/V20/Combat/Encounters/encounter_17.asset
OffenseEncounterSO,encounter:18,OffenseEncounterSO|encounter:18,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_18.asset
OffenseEncounterSO,encounter:18,OffenseEncounterSO|encounter:18,references,battlefield:unstable-device,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:unstable-device,Assets/Resources/SO/V20/Combat/Encounters/encounter_18.asset
OffenseEncounterSO,encounter:19,OffenseEncounterSO|encounter:19,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_19.asset
OffenseEncounterSO,encounter:19,OffenseEncounterSO|encounter:19,references,battlefield:sealed-exit,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:sealed-exit,Assets/Resources/SO/V20/Combat/Encounters/encounter_19.asset
OffenseEncounterSO,encounter:20,OffenseEncounterSO|encounter:20,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_20.asset
OffenseEncounterSO,encounter:20,OffenseEncounterSO|encounter:20,references,battlefield:hostage-chain,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:hostage-chain,Assets/Resources/SO/V20/Combat/Encounters/encounter_20.asset
OffenseEncounterSO,encounter:21,OffenseEncounterSO|encounter:21,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_21.asset
OffenseEncounterSO,encounter:21,OffenseEncounterSO|encounter:21,references,battlefield:mana-storm,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:mana-storm,Assets/Resources/SO/V20/Combat/Encounters/encounter_21.asset
OffenseEncounterSO,encounter:22,OffenseEncounterSO|encounter:22,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_22.asset
OffenseEncounterSO,encounter:22,OffenseEncounterSO|encounter:22,references,battlefield:powder-smoke,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:powder-smoke,Assets/Resources/SO/V20/Combat/Encounters/encounter_22.asset
OffenseEncounterSO,encounter:23,OffenseEncounterSO|encounter:23,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_23.asset
OffenseEncounterSO,encounter:23,OffenseEncounterSO|encounter:23,references,battlefield:spore-bloom,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:spore-bloom,Assets/Resources/SO/V20/Combat/Encounters/encounter_23.asset
OffenseEncounterSO,encounter:24,OffenseEncounterSO|encounter:24,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_24.asset
OffenseEncounterSO,encounter:24,OffenseEncounterSO|encounter:24,references,battlefield:collapsing-ceiling,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:collapsing-ceiling,Assets/Resources/SO/V20/Combat/Encounters/encounter_24.asset
OffenseEncounterSO,encounter:25,OffenseEncounterSO|encounter:25,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_25.asset
OffenseEncounterSO,encounter:25,OffenseEncounterSO|encounter:25,references,battlefield:narrow-bridge,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:narrow-bridge,Assets/Resources/SO/V20/Combat/Encounters/encounter_25.asset
OffenseEncounterSO,encounter:26,OffenseEncounterSO|encounter:26,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_26.asset
OffenseEncounterSO,encounter:26,OffenseEncounterSO|encounter:26,references,battlefield:broken-pillars,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:broken-pillars,Assets/Resources/SO/V20/Combat/Encounters/encounter_26.asset
OffenseEncounterSO,encounter:27,OffenseEncounterSO|encounter:27,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_27.asset
OffenseEncounterSO,encounter:27,OffenseEncounterSO|encounter:27,references,battlefield:elevated-gallery,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:elevated-gallery,Assets/Resources/SO/V20/Combat/Encounters/encounter_27.asset
OffenseEncounterSO,encounter:28,OffenseEncounterSO|encounter:28,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_28.asset
OffenseEncounterSO,encounter:28,OffenseEncounterSO|encounter:28,references,battlefield:flooded-floor,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:flooded-floor,Assets/Resources/SO/V20/Combat/Encounters/encounter_28.asset
OffenseEncounterSO,encounter:29,OffenseEncounterSO|encounter:29,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_29.asset
OffenseEncounterSO,encounter:29,OffenseEncounterSO|encounter:29,references,battlefield:civilian-corridor,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:civilian-corridor,Assets/Resources/SO/V20/Combat/Encounters/encounter_29.asset
OffenseEncounterSO,encounter:30,OffenseEncounterSO|encounter:30,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_30.asset
OffenseEncounterSO,encounter:30,OffenseEncounterSO|encounter:30,references,battlefield:unstable-device,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:unstable-device,Assets/Resources/SO/V20/Combat/Encounters/encounter_30.asset
OffenseEncounterSO,encounter:31,OffenseEncounterSO|encounter:31,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_31.asset
OffenseEncounterSO,encounter:31,OffenseEncounterSO|encounter:31,references,battlefield:sealed-exit,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:sealed-exit,Assets/Resources/SO/V20/Combat/Encounters/encounter_31.asset
OffenseEncounterSO,encounter:32,OffenseEncounterSO|encounter:32,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_32.asset
OffenseEncounterSO,encounter:32,OffenseEncounterSO|encounter:32,references,battlefield:hostage-chain,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:hostage-chain,Assets/Resources/SO/V20/Combat/Encounters/encounter_32.asset
OffenseEncounterSO,encounter:33,OffenseEncounterSO|encounter:33,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_33.asset
OffenseEncounterSO,encounter:33,OffenseEncounterSO|encounter:33,references,battlefield:mana-storm,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:mana-storm,Assets/Resources/SO/V20/Combat/Encounters/encounter_33.asset
OffenseEncounterSO,encounter:34,OffenseEncounterSO|encounter:34,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_34.asset
OffenseEncounterSO,encounter:34,OffenseEncounterSO|encounter:34,references,battlefield:powder-smoke,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:powder-smoke,Assets/Resources/SO/V20/Combat/Encounters/encounter_34.asset
OffenseEncounterSO,encounter:35,OffenseEncounterSO|encounter:35,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_35.asset
OffenseEncounterSO,encounter:35,OffenseEncounterSO|encounter:35,references,battlefield:spore-bloom,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:spore-bloom,Assets/Resources/SO/V20/Combat/Encounters/encounter_35.asset
OffenseEncounterSO,encounter:36,OffenseEncounterSO|encounter:36,produces-or-unlocks,offense:unappraised-loot,,,rewardItemIds,reward Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|offense:unappraised-loot,Assets/Resources/SO/V20/Combat/Encounters/encounter_36.asset
OffenseEncounterSO,encounter:36,OffenseEncounterSO|encounter:36,references,battlefield:collapsing-ceiling,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:collapsing-ceiling,Assets/Resources/SO/V20/Combat/Encounters/encounter_36.asset
