group,content_type,record_key,stable_id,display_name,description,mechanics,relations,existence_reason,reason_basis,review_status,review_reason,lifecycle_status,catalog_memberships,runtime_status,runtime_evidence,save_evidence,incoming_reference_count,incoming_source_types,system_role,strategic_niche,costs_and_risks,comparison_group,alternative_candidates,removal_impact,rationale_evidence,source_path,asset_guid,authored__additionalEnemyCount,authored__battlefieldModifierIds,authored__battlefieldModifierIds__count,authored__boss,authored__counterTags,authored__counterTags__count,authored__displayName,authored__elite,authored__encounterId,authored__enemies,authored__enemies__count,authored__enemyAccuracyMultiplier,authored__enemyDamageMultiplier,authored__enemyHealthMultiplier,authored__id,authored__m_Name,authored__maximumSiteStrength,authored__minimumSiteStrength,authored__objective,authored__objectiveControlResistanceMultiplier,authored__objectiveHealthMultiplier,authored__objectiveRoundLimit,authored__objectiveTargetId,authored__objective__enum,authored__objective__label,authored__objective__origin,authored__rewardItemIds,authored__rewardItemIds__count
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:11,encounter:11,성화 심문 정화대,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:spore-bloom,현장 강도 3~6에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 3~6에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:12, OffenseEncounterSO:encounter:13 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_11.asset,2ce350ea7f9c42244bbafab2fbf9eda2,0,"[""battlefield:spore-bloom""]",1,0,"[""counter:fungicide"",""counter:kite""]",2,성화 심문 정화대,0,encounter:11,"[{""enemyArchetypeId"":""enemy:inquisition-purifier"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:inquisition-rune-sniper"",""maximumCount"":2,""minimumCount"":1}]",2,1,0.632,1,8011,encounter_11,6,3,4,1,1,7,,OffenseEncounterObjective,Escape,explicit-serialized,"[""offense:unappraised-loot""]",1
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:12,encounter:12,성화 결계기사 생포,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:collapsing-ceiling,현장 강도 3~6에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 3~6에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:11, OffenseEncounterSO:encounter:13 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_12.asset,8612d428049f15d449b1b099c5580888,0,"[""battlefield:collapsing-ceiling""]",1,1,"[""counter:mobile"",""counter:physical-burst"",""counter:nonlethal""]",3,성화 결계기사 생포,0,encounter:12,"[{""enemyArchetypeId"":""enemy:inquisition-ward-knight"",""maximumCount"":1,""minimumCount"":1},{""enemyArchetypeId"":""enemy:inquisition-censor"",""maximumCount"":2,""minimumCount"":1}]",2,1,0.2,0.224,8012,encounter_12,6,3,5,0.25,1,8,enemy:inquisition-ward-knight,OffenseEncounterObjective,Capture Leader,explicit-serialized,"[""offense:unappraised-loot""]",1
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:13,encounter:13,성화 룬저격수 교량,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:narrow-bridge,현장 강도 4~7에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 4~7에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:11, OffenseEncounterSO:encounter:12 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_13.asset,317b8f09a1879ab4abf9211756fee482,,"[""battlefield:narrow-bridge""]",1,0,"[""counter:reach"",""counter:mundane"",""counter:smoke""]",3,성화 룬저격수 교량,0,encounter:13,"[{""enemyArchetypeId"":""enemy:inquisition-rune-sniper"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:inquisition-ward-knight"",""maximumCount"":2,""minimumCount"":1}]",2,,,,8013,encounter_13,7,4,0,,,0,,OffenseEncounterObjective,Defeat All,explicit-serialized,"[""offense:unappraised-loot""]",1
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:14,encounter:14,성화 검열관 방어선,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:broken-pillars,현장 강도 4~7에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 4~7에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:11, OffenseEncounterSO:encounter:12 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_14.asset,7e4e864c21c3feb428167ef3993ad008,0,"[""battlefield:broken-pillars""]",1,0,"[""counter:flank"",""counter:dispel""]",2,성화 검열관 방어선,0,encounter:14,"[{""enemyArchetypeId"":""enemy:inquisition-censor"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:inquisition-purifier"",""maximumCount"":2,""minimumCount"":1}]",2,1,0.632,1,8014,encounter_14,7,4,1,1,1,8,,OffenseEncounterObjective,Survive Rounds,explicit-serialized,"[""offense:unappraised-loot""]",1
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:15,encounter:15,성화 대심문관의 선고,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:elevated-gallery,현장 강도 4~7에서 적 구성 3개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 4~7에서 적 구성 3개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:11, OffenseEncounterSO:encounter:12 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_15.asset,94c038df643c2d747b5154d795dd6f6f,,"[""battlefield:elevated-gallery""]",1,0,"[""counter:anti-air"",""counter:split-pressure""]",2,성화 대심문관의 선고,1,encounter:15,"[{""enemyArchetypeId"":""enemy:inquisition-high-judge"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:inquisition-rune-sniper"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:inquisition-ward-knight"",""maximumCount"":2,""minimumCount"":1}]",3,,,,8015,encounter_15,7,4,2,,,8,target:field-medic,OffenseEncounterObjective,Protect Target,explicit-serialized,"[""offense:unappraised-loot""]",1
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:16,encounter:16,금화동맹 대상 호위,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:flooded-floor,현장 강도 4~7에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 4~7에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:11, OffenseEncounterSO:encounter:12 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_16.asset,bf0ce6ae86ec1ac48973fdd34b935aba,0,"[""battlefield:flooded-floor""]",1,0,"[""counter:insulated"",""counter:brace"",""counter:sabotage""]",3,금화동맹 대상 호위,0,encounter:16,"[{""enemyArchetypeId"":""enemy:merchant-caravan-blade"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:merchant-hired-bulwark"",""maximumCount"":2,""minimumCount"":1}]",2,1,1,0.411,8016,encounter_16,7,4,3,1,0.95,7,target:war-device,OffenseEncounterObjective,Sabotage Target,explicit-serialized,"[""offense:unappraised-loot""]",1
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:17,encounter:17,금화동맹 화물 방벽,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:civilian-corridor,현장 강도 5~8에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 5~8에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:11, OffenseEncounterSO:encounter:12 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_17.asset,b734336dd54a5c14293ce80f9a0a6142,,"[""battlefield:civilian-corridor""]",1,0,"[""counter:precision"",""counter:separate-cargo""]",2,금화동맹 화물 방벽,0,encounter:17,"[{""enemyArchetypeId"":""enemy:merchant-hired-bulwark"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:merchant-crossbow"",""maximumCount"":2,""minimumCount"":1}]",2,,,,8017,encounter_17,8,5,4,,,8,,OffenseEncounterObjective,Escape,explicit-serialized,"[""offense:unappraised-loot""]",1
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:18,encounter:18,금화동맹 석궁 지휘관,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:unstable-device,현장 강도 5~8에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 5~8에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:11, OffenseEncounterSO:encounter:12 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_18.asset,ee5e8fbdc0a06d647b350b76c4fef945,0,"[""battlefield:unstable-device""]",1,1,"[""counter:sabotage"",""counter:cover"",""counter:nonlethal""]",3,금화동맹 석궁 지휘관,0,encounter:18,"[{""enemyArchetypeId"":""enemy:merchant-crossbow"",""maximumCount"":1,""minimumCount"":1},{""enemyArchetypeId"":""enemy:merchant-caravan-blade"",""maximumCount"":2,""minimumCount"":1}]",2,1,1,1,8018,encounter_18,8,5,5,1.2,1,6,enemy:merchant-crossbow,OffenseEncounterObjective,Capture Leader,explicit-serialized,"[""offense:unappraised-loot""]",1
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:19,encounter:19,금화동맹 연금 연무,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:sealed-exit,현장 강도 5~8에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 5~8에서 적 구성 2개와 전장 조건 1개를 조합한다. 대응 태그 3개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:11, OffenseEncounterSO:encounter:12 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_19.asset,6f9fc86813a717749ab3f4e10efce2ff,,"[""battlefield:sealed-exit""]",1,0,"[""counter:engineering"",""counter:air-filter"",""counter:rush""]",3,금화동맹 연금 연무,0,encounter:19,"[{""enemyArchetypeId"":""enemy:merchant-alchemist"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:merchant-hired-bulwark"",""maximumCount"":2,""minimumCount"":1}]",2,,,,8019,encounter_19,8,5,0,,,0,,OffenseEncounterObjective,Defeat All,explicit-serialized,"[""offense:unappraised-loot""]",1
combat-health-world,OffenseEncounterSO,OffenseEncounterSO|encounter:20,encounter:20,금화동맹 전투지배인,,작성 자산 정의,produces-or-unlocks:offense:unappraised-loot; references:battlefield:hostage-chain,현장 강도 5~8에서 적 구성 3개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,encounter-composition-counters-and-rewards,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Offense/Core/OffenseAuthoredContentPort.cs; Assets/Scripts/Services/Items/GameContentCatalog.cs; Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Offense/Strategic/OffenseStrategicDefinitions.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,Assets/Scripts/Services/Offense/EnemyEncounterFactory.cs; Assets/Scripts/Services/Offense/EnemyIndividualRuntime.cs; Assets/Scripts/Services/Run/V20CampaignRuntime.cs,0,,현장 강도 5~8에서 적 구성 3개와 전장 조건 1개를 조합한다. 대응 태그 2개와 보상 1개가 전투 준비와 수익의 관계를 만든다.,전투·건강·세계 영역의 OffenseEncounterSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,OffenseEncounterSO,"비교 후보(대체 가능성 미검증): OffenseEncounterSO:encounter:01, OffenseEncounterSO:encounter:02, OffenseEncounterSO:encounter:03, OffenseEncounterSO:encounter:04, OffenseEncounterSO:encounter:05, OffenseEncounterSO:encounter:06, OffenseEncounterSO:encounter:07, OffenseEncounterSO:encounter:08, OffenseEncounterSO:encounter:09, OffenseEncounterSO:encounter:10, OffenseEncounterSO:encounter:11, OffenseEncounterSO:encounter:12 외 23개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,encounter-composition-counters-and-rewards; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Combat/Encounters/encounter_20.asset,b75882bbe776cb9439736da64645dfc9,,"[""battlefield:hostage-chain""]",1,0,"[""counter:nonlethal"",""counter:deny-retreat""]",2,금화동맹 전투지배인,1,encounter:20,"[{""enemyArchetypeId"":""enemy:merchant-factor"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:merchant-crossbow"",""maximumCount"":2,""minimumCount"":1},{""enemyArchetypeId"":""enemy:merchant-caravan-blade"",""maximumCount"":2,""minimumCount"":1}]",3,,,,8020,encounter_20,8,5,1,,,8,,OffenseEncounterObjective,Survive Rounds,explicit-serialized,"[""offense:unappraised-loot""]",1
