source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
ProductionRecipeSO,recipe:ammo:blacksteel-bolt,ProductionRecipeSO|recipe:ammo:blacksteel-bolt,requires,material:blacksteel-ingot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:blacksteel-ingot; ResourceItemDefinitionSO|material:blacksteel-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R132_흑강_볼트.asset
ProductionRecipeSO,recipe:ammo:blacksteel-bolt,ProductionRecipeSO|recipe:ammo:blacksteel-bolt,requires,material:laminated-lumber,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:laminated-lumber,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R132_흑강_볼트.asset
ProductionRecipeSO,recipe:ammo:blacksteel-bolt,ProductionRecipeSO|recipe:ammo:blacksteel-bolt,requires,research:industry:dark-foundry,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:industry:dark-foundry; ResearchUnlockBundleDefinitionSO|research:industry:dark-foundry,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R132_흑강_볼트.asset
ProductionRecipeSO,recipe:ammo:blasting-charge,ProductionRecipeSO|recipe:ammo:blasting-charge,produces-or-unlocks,ammo:blasting-charge,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:blasting-charge,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R20_발파_장약.asset
ProductionRecipeSO,recipe:ammo:blasting-charge,ProductionRecipeSO|recipe:ammo:blasting-charge,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R20_발파_장약.asset
ProductionRecipeSO,recipe:ammo:blasting-charge,ProductionRecipeSO|recipe:ammo:blasting-charge,references,work:craft,,,workTypeId,work Type Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R20_발파_장약.asset
ProductionRecipeSO,recipe:ammo:blasting-charge,ProductionRecipeSO|recipe:ammo:blasting-charge,requires,material:black-powder,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:black-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R20_발파_장약.asset
ProductionRecipeSO,recipe:ammo:blasting-charge,ProductionRecipeSO|recipe:ammo:blasting-charge,requires,material:paper,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:paper,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R20_발파_장약.asset
ProductionRecipeSO,recipe:ammo:blasting-charge,ProductionRecipeSO|recipe:ammo:blasting-charge,requires,material:rope,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:rope,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R20_발파_장약.asset
ProductionRecipeSO,recipe:ammo:blasting-charge,ProductionRecipeSO|recipe:ammo:blasting-charge,requires,research:mining:deep,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:mining:deep; ResearchUnlockBundleDefinitionSO|research:mining:deep,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R20_발파_장약.asset
ProductionRecipeSO,recipe:ammo:incendiary-arrow,ProductionRecipeSO|recipe:ammo:incendiary-arrow,produces-or-unlocks,ammo:incendiary-arrow,6,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:incendiary-arrow,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R126_소이_화살.asset
ProductionRecipeSO,recipe:ammo:incendiary-arrow,ProductionRecipeSO|recipe:ammo:incendiary-arrow,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R126_소이_화살.asset
ProductionRecipeSO,recipe:ammo:incendiary-arrow,ProductionRecipeSO|recipe:ammo:incendiary-arrow,references,work:craft,,,workTypeId,work Type Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R126_소이_화살.asset
ProductionRecipeSO,recipe:ammo:incendiary-arrow,ProductionRecipeSO|recipe:ammo:incendiary-arrow,requires,ammo:arrow-steel,6,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:arrow-steel,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R126_소이_화살.asset
ProductionRecipeSO,recipe:ammo:incendiary-arrow,ProductionRecipeSO|recipe:ammo:incendiary-arrow,requires,material:granulated-powder,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:granulated-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R126_소이_화살.asset
ProductionRecipeSO,recipe:ammo:incendiary-arrow,ProductionRecipeSO|recipe:ammo:incendiary-arrow,requires,research:equipment:black-powder,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:black-powder; ResearchUnlockBundleDefinitionSO|research:equipment:black-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R126_소이_화살.asset
ProductionRecipeSO,recipe:ammo:incendiary-bolt,ProductionRecipeSO|recipe:ammo:incendiary-bolt,produces-or-unlocks,ammo:incendiary-bolt,6,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:incendiary-bolt,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R127_소이_볼트.asset
ProductionRecipeSO,recipe:ammo:incendiary-bolt,ProductionRecipeSO|recipe:ammo:incendiary-bolt,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R127_소이_볼트.asset
ProductionRecipeSO,recipe:ammo:incendiary-bolt,ProductionRecipeSO|recipe:ammo:incendiary-bolt,references,work:craft,,,workTypeId,work Type Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R127_소이_볼트.asset
ProductionRecipeSO,recipe:ammo:incendiary-bolt,ProductionRecipeSO|recipe:ammo:incendiary-bolt,requires,ammo:bolt-steel,6,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:bolt-steel,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R127_소이_볼트.asset
ProductionRecipeSO,recipe:ammo:incendiary-bolt,ProductionRecipeSO|recipe:ammo:incendiary-bolt,requires,material:granulated-powder,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:granulated-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R127_소이_볼트.asset
ProductionRecipeSO,recipe:ammo:incendiary-bolt,ProductionRecipeSO|recipe:ammo:incendiary-bolt,requires,research:equipment:black-powder,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:black-powder; ResearchUnlockBundleDefinitionSO|research:equipment:black-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R127_소이_볼트.asset
ProductionRecipeSO,recipe:ammo:mana-disruptor-bolt,ProductionRecipeSO|recipe:ammo:mana-disruptor-bolt,produces-or-unlocks,ammo:mana-disruptor-bolt,6,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:mana-disruptor-bolt,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R135_마나_차단_볼트.asset
ProductionRecipeSO,recipe:ammo:mana-disruptor-bolt,ProductionRecipeSO|recipe:ammo:mana-disruptor-bolt,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R135_마나_차단_볼트.asset
ProductionRecipeSO,recipe:ammo:mana-disruptor-bolt,ProductionRecipeSO|recipe:ammo:mana-disruptor-bolt,references,work:craft,,,workTypeId,work Type Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R135_마나_차단_볼트.asset
ProductionRecipeSO,recipe:ammo:mana-disruptor-bolt,ProductionRecipeSO|recipe:ammo:mana-disruptor-bolt,requires,ammo:bolt-steel,6,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:bolt-steel,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R135_마나_차단_볼트.asset
ProductionRecipeSO,recipe:ammo:mana-disruptor-bolt,ProductionRecipeSO|recipe:ammo:mana-disruptor-bolt,requires,material:mana-alloy,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:mana-alloy,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R135_마나_차단_볼트.asset
ProductionRecipeSO,recipe:ammo:mana-disruptor-bolt,ProductionRecipeSO|recipe:ammo:mana-disruptor-bolt,requires,research:defense:rune-identification,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:defense:rune-identification; ResearchUnlockBundleDefinitionSO|research:defense:rune-identification,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R135_마나_차단_볼트.asset
ProductionRecipeSO,recipe:ammo:paper-cartridge,ProductionRecipeSO|recipe:ammo:paper-cartridge,produces-or-unlocks,ammo:paper-cartridge,12,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:paper-cartridge,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R23_종이_탄약통.asset
ProductionRecipeSO,recipe:ammo:paper-cartridge,ProductionRecipeSO|recipe:ammo:paper-cartridge,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R23_종이_탄약통.asset
ProductionRecipeSO,recipe:ammo:paper-cartridge,ProductionRecipeSO|recipe:ammo:paper-cartridge,references,work:craft,,,workTypeId,work Type Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R23_종이_탄약통.asset
ProductionRecipeSO,recipe:ammo:paper-cartridge,ProductionRecipeSO|recipe:ammo:paper-cartridge,requires,material:black-powder,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:black-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R23_종이_탄약통.asset
ProductionRecipeSO,recipe:ammo:paper-cartridge,ProductionRecipeSO|recipe:ammo:paper-cartridge,requires,material:lead-shot,6,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:lead-shot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R23_종이_탄약통.asset
ProductionRecipeSO,recipe:ammo:paper-cartridge,ProductionRecipeSO|recipe:ammo:paper-cartridge,requires,material:paper,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:paper,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R23_종이_탄약통.asset
ProductionRecipeSO,recipe:ammo:paper-cartridge,ProductionRecipeSO|recipe:ammo:paper-cartridge,requires,research:equipment:standard-ammunition,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:standard-ammunition; ResearchUnlockBundleDefinitionSO|research:equipment:standard-ammunition,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R23_종이_탄약통.asset
ProductionRecipeSO,recipe:ammo:rune-cartridge,ProductionRecipeSO|recipe:ammo:rune-cartridge,produces-or-unlocks,ammo:rune-cartridge,6,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:rune-cartridge,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R133_룬_탄약통.asset
ProductionRecipeSO,recipe:ammo:rune-cartridge,ProductionRecipeSO|recipe:ammo:rune-cartridge,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R133_룬_탄약통.asset
ProductionRecipeSO,recipe:ammo:rune-cartridge,ProductionRecipeSO|recipe:ammo:rune-cartridge,references,work:craft,,,workTypeId,work Type Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R133_룬_탄약통.asset
ProductionRecipeSO,recipe:ammo:rune-cartridge,ProductionRecipeSO|recipe:ammo:rune-cartridge,requires,material:cartridge-paper,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:cartridge-paper,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R133_룬_탄약통.asset
ProductionRecipeSO,recipe:ammo:rune-cartridge,ProductionRecipeSO|recipe:ammo:rune-cartridge,requires,material:granulated-powder,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:granulated-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R133_룬_탄약통.asset
ProductionRecipeSO,recipe:ammo:rune-cartridge,ProductionRecipeSO|recipe:ammo:rune-cartridge,requires,material:mana-alloy,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:mana-alloy,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R133_룬_탄약통.asset
ProductionRecipeSO,recipe:ammo:rune-cartridge,ProductionRecipeSO|recipe:ammo:rune-cartridge,requires,research:equipment:rune-module-tuning,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:rune-module-tuning; ResearchUnlockBundleDefinitionSO|research:equipment:rune-module-tuning,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R133_룬_탄약통.asset
ProductionRecipeSO,recipe:ammo:scatter-cartridge,ProductionRecipeSO|recipe:ammo:scatter-cartridge,produces-or-unlocks,ammo:scatter-cartridge,6,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:scatter-cartridge,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R130_산탄_탄약.asset
ProductionRecipeSO,recipe:ammo:scatter-cartridge,ProductionRecipeSO|recipe:ammo:scatter-cartridge,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R130_산탄_탄약.asset
ProductionRecipeSO,recipe:ammo:scatter-cartridge,ProductionRecipeSO|recipe:ammo:scatter-cartridge,references,work:craft,,,workTypeId,work Type Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R130_산탄_탄약.asset
ProductionRecipeSO,recipe:ammo:scatter-cartridge,ProductionRecipeSO|recipe:ammo:scatter-cartridge,requires,material:cartridge-paper,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:cartridge-paper,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R130_산탄_탄약.asset
ProductionRecipeSO,recipe:ammo:scatter-cartridge,ProductionRecipeSO|recipe:ammo:scatter-cartridge,requires,material:granulated-powder,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:granulated-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R130_산탄_탄약.asset
ProductionRecipeSO,recipe:ammo:scatter-cartridge,ProductionRecipeSO|recipe:ammo:scatter-cartridge,requires,material:lead-shot,6,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:lead-shot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R130_산탄_탄약.asset
ProductionRecipeSO,recipe:ammo:scatter-cartridge,ProductionRecipeSO|recipe:ammo:scatter-cartridge,requires,research:equipment:standard-ammunition,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:standard-ammunition; ResearchUnlockBundleDefinitionSO|research:equipment:standard-ammunition,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R130_산탄_탄약.asset
ProductionRecipeSO,recipe:ammo:signal-flare,ProductionRecipeSO|recipe:ammo:signal-flare,produces-or-unlocks,ammo:signal-flare,4,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:signal-flare,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R131_신호탄.asset
ProductionRecipeSO,recipe:ammo:signal-flare,ProductionRecipeSO|recipe:ammo:signal-flare,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R131_신호탄.asset
ProductionRecipeSO,recipe:ammo:signal-flare,ProductionRecipeSO|recipe:ammo:signal-flare,references,work:craft,,,workTypeId,work Type Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R131_신호탄.asset
ProductionRecipeSO,recipe:ammo:signal-flare,ProductionRecipeSO|recipe:ammo:signal-flare,requires,material:cartridge-paper,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:cartridge-paper,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R131_신호탄.asset
ProductionRecipeSO,recipe:ammo:signal-flare,ProductionRecipeSO|recipe:ammo:signal-flare,requires,material:granulated-powder,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:granulated-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R131_신호탄.asset
ProductionRecipeSO,recipe:ammo:signal-flare,ProductionRecipeSO|recipe:ammo:signal-flare,requires,research:defense:alliance-signals,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:defense:alliance-signals; ResearchUnlockBundleDefinitionSO|research:defense:alliance-signals,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R131_신호탄.asset
ProductionRecipeSO,recipe:ammo:signal-flare,ProductionRecipeSO|recipe:ammo:signal-flare,requires,resource:rune-dust,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:rune-dust,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R131_신호탄.asset
ProductionRecipeSO,recipe:ammo:smoke-cartridge,ProductionRecipeSO|recipe:ammo:smoke-cartridge,produces-or-unlocks,ammo:smoke-cartridge,6,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:smoke-cartridge,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R128_연막_탄약.asset
ProductionRecipeSO,recipe:ammo:smoke-cartridge,ProductionRecipeSO|recipe:ammo:smoke-cartridge,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R128_연막_탄약.asset
ProductionRecipeSO,recipe:ammo:smoke-cartridge,ProductionRecipeSO|recipe:ammo:smoke-cartridge,references,work:craft,,,workTypeId,work Type Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R128_연막_탄약.asset
ProductionRecipeSO,recipe:ammo:smoke-cartridge,ProductionRecipeSO|recipe:ammo:smoke-cartridge,requires,material:cartridge-paper,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:cartridge-paper,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R128_연막_탄약.asset
ProductionRecipeSO,recipe:ammo:smoke-cartridge,ProductionRecipeSO|recipe:ammo:smoke-cartridge,requires,material:granulated-powder,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:granulated-powder,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R128_연막_탄약.asset
ProductionRecipeSO,recipe:ammo:smoke-cartridge,ProductionRecipeSO|recipe:ammo:smoke-cartridge,requires,research:equipment:pressure-barrels,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:equipment:pressure-barrels; ResearchUnlockBundleDefinitionSO|research:equipment:pressure-barrels,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R128_연막_탄약.asset
ProductionRecipeSO,recipe:ammo:tranquilizer-dart,ProductionRecipeSO|recipe:ammo:tranquilizer-dart,produces-or-unlocks,ammo:tranquilizer-dart,6,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:tranquilizer-dart,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R134_진정_다트.asset
ProductionRecipeSO,recipe:ammo:tranquilizer-dart,ProductionRecipeSO|recipe:ammo:tranquilizer-dart,references,process-loss,,,massExplanation.capabilityId,capability Id,protocol-id,non-content-protocol,,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R134_진정_다트.asset
