source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
CropDefinitionSO,crop:frost-flax,CropDefinitionSO|crop:frost-flax,references,genome:frost-flax:base,,,baseGenome,Unity asset reference,content-reference,resolved-content,CropGenomeDefinitionSO|genome:frost-flax:base,Assets/Resources/SO/Economy/Crops/V22Textiles/crop_frost-flax.asset
CropDefinitionSO,crop:frost-flax,CropDefinitionSO|crop:frost-flax,requires,research:textile:fiber,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:fiber; ResearchUnlockBundleDefinitionSO|research:textile:fiber,Assets/Resources/SO/Economy/Crops/V22Textiles/crop_frost-flax.asset
CropDefinitionSO,crop:mire-reed,CropDefinitionSO|crop:mire-reed,references,genome:mire-reed:base,,,baseGenome,Unity asset reference,content-reference,resolved-content,CropGenomeDefinitionSO|genome:mire-reed:base,Assets/Resources/SO/Economy/Crops/V22Textiles/crop_mire-reed.asset
CropDefinitionSO,crop:mire-reed,CropDefinitionSO|crop:mire-reed,requires,research:textile:fiber,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:fiber; ResearchUnlockBundleDefinitionSO|research:textile:fiber,Assets/Resources/SO/Economy/Crops/V22Textiles/crop_mire-reed.asset
CropDefinitionSO,crop:moonflower,CropDefinitionSO|crop:moonflower,references,genome:moonflower:base,,,baseGenome,Unity asset reference,content-reference,resolved-content,CropGenomeDefinitionSO|genome:moonflower:base,Assets/Resources/SO/Economy/Crops/crop_moonflower.asset
CropDefinitionSO,crop:moonflower,CropDefinitionSO|crop:moonflower,requires,research:pharmacology:herbalism,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:pharmacology:herbalism; ResearchUnlockBundleDefinitionSO|research:pharmacology:herbalism,Assets/Resources/SO/Economy/Crops/crop_moonflower.asset
CropDefinitionSO,crop:night-grape,CropDefinitionSO|crop:night-grape,references,genome:night-grape:base,,,baseGenome,Unity asset reference,content-reference,resolved-content,CropGenomeDefinitionSO|genome:night-grape:base,Assets/Resources/SO/Economy/Crops/crop_night_grape.asset
CropDefinitionSO,crop:night-grape,CropDefinitionSO|crop:night-grape,requires,research:agriculture:irrigation,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:agriculture:irrigation; ResearchUnlockBundleDefinitionSO|research:agriculture:irrigation,Assets/Resources/SO/Economy/Crops/crop_night_grape.asset
CropDefinitionSO,crop:shade-fiber,CropDefinitionSO|crop:shade-fiber,references,genome:shade-fiber:base,,,baseGenome,Unity asset reference,content-reference,resolved-content,CropGenomeDefinitionSO|genome:shade-fiber:base,Assets/Resources/SO/Economy/Crops/crop_shade_fiber.asset
CropDefinitionSO,crop:shade-fiber,CropDefinitionSO|crop:shade-fiber,requires,research:textile:fiber,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:fiber; ResearchUnlockBundleDefinitionSO|research:textile:fiber,Assets/Resources/SO/Economy/Crops/crop_shade_fiber.asset
CropDefinitionSO,crop:spore-hemp,CropDefinitionSO|crop:spore-hemp,references,genome:spore-hemp:base,,,baseGenome,Unity asset reference,content-reference,resolved-content,CropGenomeDefinitionSO|genome:spore-hemp:base,Assets/Resources/SO/Economy/Crops/V22Textiles/crop_spore-hemp.asset
CropDefinitionSO,crop:spore-hemp,CropDefinitionSO|crop:spore-hemp,requires,research:textile:fiber,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:textile:fiber; ResearchUnlockBundleDefinitionSO|research:textile:fiber,Assets/Resources/SO/Economy/Crops/V22Textiles/crop_spore-hemp.asset
CropDefinitionSO,crop:twilight-grain,CropDefinitionSO|crop:twilight-grain,references,genome:twilight-grain:base,,,baseGenome,Unity asset reference,content-reference,resolved-content,CropGenomeDefinitionSO|genome:twilight-grain:base,Assets/Resources/SO/Economy/Crops/crop_twilight_grain.asset
CropDefinitionSO,crop:twilight-grain,CropDefinitionSO|crop:twilight-grain,requires,research:agriculture:field,,,requiredResearchId,required Research Id,content-reference,resolved-content,ResearchProjectSO|research:agriculture:field; ResearchUnlockBundleDefinitionSO|research:agriculture:field,Assets/Resources/SO/Economy/Crops/crop_twilight_grain.asset
