"building_id","asset_classification","source_path","cells","construction_wu","repair_wu","clean_wu","operate_wu","construction_bom","construction_value","construction_cost","maintenance","maintenance_per_game_hour","demolition_refund_rate","facility_capacity","default_batch_capacity","output_buffer_cycles","service_capacity","utility_max_throughput","process_work_seconds","final_value_source","static_status"
"building:1603","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS04_온도_제어_발효조.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1604","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS05_숙성_오크통.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1605","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS06_세척_병입대.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1606","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS07_분별_증류탑.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1607","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS08_화덕_가마솥.asset","1x1","76","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","0.8","serialized BuildingSO asset","locked"
"building:1608","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS09_벽돌_오븐.asset","1x1","76","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","0.8","serialized BuildingSO asset","locked"
"building:1609","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS10_전기_오븐.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1610","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS11_세척_전처리_싱크.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1611","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS12_냉장_준비대.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1612","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS13_향신료_선반.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1613","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS14_염장_절임조.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1614","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS15_치즈_응고조.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1615","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS16_치즈_숙성_선반.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1616","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS17_영양_배합_저울.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1617","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS18_연기_포집_후드.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1618","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS19_목재_처리조.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1619","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS20_정밀_연마기.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1620","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS21_도가니_선반.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1621","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS22_세공_도구함.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1622","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS23_마나_안정기.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1623","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS24_직조_보조_선반.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1624","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS25_무균_약품_보관함.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1625","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS26_마나_응축기.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1626","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS27_대장_도구함.asset","1x1","67","10","6.25","10","material:lumber×3","40","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1627","player-composable-part","Assets/Resources/SO/Building/ProductionSupport/WS28_실내_생장_제어기.asset","1x1","90","10","6.25","10","component:machine-parts×3","60","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:18","player-composable-part","Assets/Resources/SO/Building/P1/P1_Warehouse.asset","4x1","36","16","10","10","material:steel-ingot×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1800","player-composable-part","Assets/Resources/SO/Building/P1/DefenseCorridorDetector.asset","1x1","366","44","10","10","material:treated-lumber×8|material:stone-block×4|material:iron-ingot×5","95","95","2","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1801","player-composable-part","Assets/Resources/SO/Building/P1/DefenseControlDesk.asset","2x1","474","58","14","10","material:treated-lumber×11|material:stone-block×5|material:iron-ingot×5","210","210","5","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1802","player-composable-part","Assets/Resources/SO/Building/P1/DefenseSupplyDepot.asset","2x1","510","58","14","10","material:treated-lumber×11|material:stone-block×5|material:iron-ingot×5","170","170","4","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1803","player-composable-part","Assets/Resources/SO/Building/P1/DefenseMaintenanceBench.asset","2x1","510","58","14","10","material:treated-lumber×11|material:stone-block×5|material:iron-ingot×5","155","155","3","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1805","player-composable-part","Assets/Resources/SO/Building/P1/DefenseWallLauncher.asset","1x1","558","50","12","10","material:stone-block×5|material:steel-ingot×5|component:machine-parts×1|component:siege-reinforcement-kit×1","225","225","5","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:30","player-composable-part","Assets/Resources/SO/Building/P1/P1_SpikeTrap.asset","2x1","675","64","16","10","material:stone-block×6|material:steel-ingot×7|component:machine-parts×1","80","80","2","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:31","player-composable-part","Assets/Resources/SO/Building/P1/P1_PoisonPool.asset","2x1","675","70","16","10","material:stone-block×8|material:steel-ingot×5|component:machine-parts×2|material:treated-lumber×2","110","110","3","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:32","player-composable-part","Assets/Resources/SO/Building/P1/P1_FireVent.asset","2x1","675","70","16","10","material:stone-block×9|material:steel-ingot×6|component:machine-parts×2","140","140","4","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:33","player-composable-part","Assets/Resources/SO/Building/P1/P1_LightningPillar.asset","2x1","684","70","16","10","material:stone-block×7|material:steel-ingot×5|component:machine-parts×2|component:rune-conductor×2","130","130","4","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:34","player-composable-part","Assets/Resources/SO/Building/P1/P1_IceVent.asset","2x1","675","70","16","10","material:stone-block×7|material:steel-ingot×5|component:machine-parts×2|material:treated-lumber×2","100","100","3","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:35","player-composable-part","Assets/Resources/SO/Building/P1/P1_GuardRoom.asset","3x1","316","80","18","10","material:treated-lumber×8|material:stone-block×6|material:iron-ingot×3|component:machine-parts×1","180","180","6","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:50","player-composable-part","Assets/Resources/SO/Building/P1/P1_BattleDining.asset","4x1","36","16","10","10","material:steel-ingot×1","0","0","3","—","0.5","3","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:51","player-composable-part","Assets/Resources/SO/Building/P1/P1_PremiumMeatRestaurant.asset","4x1","36","16","10","10","material:steel-ingot×1","0","0","4","—","0.5","3","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:52","player-composable-part","Assets/Resources/SO/Building/P1/P1_VenomSpikeTrap.asset","3x1","828","86","20","10","material:stone-block×9|material:steel-ingot×6|component:machine-parts×2|material:treated-lumber×2","0","0","2","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:53","player-composable-part","Assets/Resources/SO/Building/P1/P1_AlarmCoil.asset","3x1","837","100","24","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×2|component:rune-conductor×2|component:precision-parts×1","0","0","3","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:54","player-composable-part","Assets/Resources/SO/Building/P1/P1_Barracks.asset","4x1","376","94","22","10","material:treated-lumber×9|material:stone-block×7|material:iron-ingot×3|component:machine-parts×1","0","0","3","—","0.5","2","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:55","player-composable-part","Assets/Resources/SO/Building/P1/P1_BattlefieldDining.asset","4x1","36","16","10","10","material:steel-ingot×1","0","0","6","—","0.5","4","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:56","player-composable-part","Assets/Resources/SO/Building/P1/P1_NobleDining.asset","4x1","36","16","10","10","material:steel-ingot×1","0","0","7","—","0.5","3","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:57","player-composable-part","Assets/Resources/SO/Building/P1/P1_CorrosionFreezer.asset","3x1","828","100","24","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×2|material:treated-lumber×2|component:precision-parts×1","0","0","4","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:58","player-composable-part","Assets/Resources/SO/Building/P1/P1_StormFireTrap.asset","3x1","837","100","24","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×2|component:rune-conductor×2","0","0","5","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:59","player-composable-part","Assets/Resources/SO/Building/P1/P1_WarBarracks.asset","4x1","376","94","22","10","material:treated-lumber×9|material:stone-block×7|material:iron-ingot×3|component:machine-parts×1","0","0","5","—","0.5","2","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:60","player-composable-part","Assets/Resources/SO/Building/P1/P1_Toilet.asset","2x1","24","12","8","10","material:steel-ingot×1","—","—","—","—","—","2","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:61","player-composable-part","Assets/Resources/SO/Building/P1/P1_Washroom.asset","2x1","24","12","8","10","material:steel-ingot×1","—","—","—","—","—","2","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9301","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9301_재단_재봉_작업대.asset","1x1","249","12","8","10","material:lumber×6|material:iron-ingot×3","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9302","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9302_문양_장식_작업대.asset","1x1","249","12","8","10","material:lumber×6|material:iron-ingot×3","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9303","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9303_손세탁_수조.asset","1x1","653","12","8","10","material:stone-block×6|material:lumber×3","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9304","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9304_실내_건조대.asset","1x1","609","12","8","10","material:lumber×6|material:iron-ingot×3","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9305","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9305_동력_세탁_건조기.asset","1x1","711","12","8","10","material:steel-ingot×4|component:machine-parts×3|material:lumber×2","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9306","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9306_의복_진열대.asset","1x1","116","12","8","10","material:lumber×6|material:iron-ingot×2","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9307","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9307_탈의_칸막이.asset","1x1","609","12","8","10","material:lumber×6|material:iron-ingot×3","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9308","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9308_수선_접수대.asset","1x1","609","12","8","10","material:lumber×6|material:iron-ingot×3","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9309","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9309_섬유_선별대.asset","1x1","249","12","8","10","material:lumber×6|material:iron-ingot×3","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9310","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9310_침지_정련조.asset","1x1","307","12","8","10","material:stone-block×6|material:lumber×2","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9311","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9311_수동_방적기.asset","1x1","249","12","8","10","material:lumber×6|material:iron-ingot×3","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9312","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9312_축융_마감대.asset","1x1","249","12","8","10","material:lumber×6|material:iron-ingot×3","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9313","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9313_동력_방적기.asset","1x1","342","12","8","10","material:steel-ingot×4|component:machine-parts×3|material:lumber×2","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9314","player-composable-part","Assets/Resources/SO/Building/V22Apparel/V22_9314_동력_직조기.asset","1x1","342","12","8","10","material:steel-ingot×4|component:machine-parts×3|material:lumber×2","—","—","—","—","—","—","12","4","—","—","—","serialized BuildingSO asset","locked"
"building:9823","player-composable-part","Assets/Resources/SO/Building/Industrial/I14_샤워_시설.asset","1x1","389","62","10","10","material:stone-block×3|material:iron-ingot×2|component:machine-parts×2","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9840","player-composable-part","Assets/Resources/SO/Building/Industrial/C01R_컨베이어_우향.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9841","player-composable-part","Assets/Resources/SO/Building/Industrial/C01L_컨베이어_좌향.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9842","player-composable-part","Assets/Resources/SO/Building/Industrial/C01U_컨베이어_상향.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9843","player-composable-part","Assets/Resources/SO/Building/Industrial/C01D_컨베이어_하향.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9844","player-composable-part","Assets/Resources/SO/Building/Industrial/C02_컨베이어_입력기.asset","1x1","618","62","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9845","player-composable-part","Assets/Resources/SO/Building/Industrial/C03_컨베이어_출력기.asset","1x1","618","62","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9846","player-composable-part","Assets/Resources/SO/Building/Industrial/C04_컨베이어_분배기.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9847","player-composable-part","Assets/Resources/SO/Building/Industrial/C05_컨베이어_합류기.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9848","player-composable-part","Assets/Resources/SO/Building/Industrial/C06_컨베이어_필터.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9849","player-composable-part","Assets/Resources/SO/Building/Industrial/C07_우선순위_게이트.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9850","player-composable-part","Assets/Resources/SO/Building/Industrial/C08_층간_물류_리프트.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9851","player-composable-part","Assets/Resources/SO/Building/Industrial/C09_오버플로_배출_게이트.asset","1x1","927","62","10","10","material:steel-ingot×3|material:iron-ingot×2|component:machine-parts×1|component:precision-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9852","player-composable-part","Assets/Resources/SO/Building/Industrial/C10_고속_컨베이어.asset","1x1","618","58","10","10","material:steel-ingot×4|material:iron-ingot×3|component:machine-parts×1","95","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9961","player-composable-part","Assets/Resources/SO/Building/P1/P1_TreasuryBoltThrower.asset","2x1","792","76","18","10","material:stone-block×7|material:steel-ingot×5|component:machine-parts×2|component:rune-conductor×2|component:precision-parts×1","0","420","0","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
