"building_id","asset_classification","source_path","cells","construction_wu","repair_wu","clean_wu","operate_wu","construction_bom","construction_value","construction_cost","maintenance","maintenance_per_game_hour","demolition_refund_rate","facility_capacity","default_batch_capacity","output_buffer_cycles","service_capacity","utility_max_throughput","process_work_seconds","final_value_source","static_status"
"building:-1949999499","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_OutdoorRestSpot_Building.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.4","serialized BuildingSO asset","locked"
"building:-1949999500","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_OutdoorRestSpot_Hallway.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.4","serialized BuildingSO asset","locked"
"building:-1949999595","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_PatrolPoint_FloorOverlay.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999596","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_PatrolPoint_CeilingFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999597","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_PatrolPoint_WallFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999599","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_PatrolPoint_Building.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999600","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_PatrolPoint_Hallway.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999695","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_GuardPost_FloorOverlay.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999696","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_GuardPost_CeilingFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999697","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_GuardPost_WallFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999699","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_GuardPost_Building.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999700","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_GuardPost_Hallway.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.6","serialized BuildingSO asset","locked"
"building:-1949999795","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_ReceptionPoint_FloorOverlay.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.2","serialized BuildingSO asset","locked"
"building:-1949999796","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_ReceptionPoint_CeilingFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","1.2","serialized BuildingSO asset","locked"
"building:-1949999797","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_ReceptionPoint_WallFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","1.2","serialized BuildingSO asset","locked"
"building:-1949999799","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_ReceptionPoint_Building.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.2","serialized BuildingSO asset","locked"
"building:-1949999800","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_ReceptionPoint_Hallway.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","1.2","serialized BuildingSO asset","locked"
"building:-1949999895","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_DropZone_FloorOverlay.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1949999896","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_DropZone_CeilingFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1949999897","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_DropZone_WallFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1949999899","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_DropZone_Building.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1949999900","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_DropZone_Hallway.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1949999995","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_Entrance_FloorOverlay.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1949999996","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_Entrance_CeilingFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1949999997","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_Entrance_WallFixture.asset","1x1","18","10","6.25","10","material:lumber×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1949999999","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_Entrance_Building.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1950000000","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/Exterior_Entrance_Hallway.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1950010000","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/WorldResourceNode.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:-1950010001","runtime-anchor","Assets/Resources/SO/Buildings/RuntimeArchetypes/WorldFilthWorkTarget.asset","1x1","18","10","6.25","10","material:stone-block×1","—","—","—","—","—","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:0","topology-primitive","Assets/Resources/SO/Building/Hallway.asset","1x1","47","10","6.25","10","material:stone-block×2","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1","topology-primitive","Assets/Resources/SO/Building/Door.asset","3x1","58","14","8.75","10","material:lumber×3","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1036","world-resource-node","Assets/Resources/SO/Building/Modular/M01_마력수정선반.asset","1x1","134","90","22","10","material:lumber×6|component:rune-conductor×1","95","0","3","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1037","world-resource-node","Assets/Resources/SO/Building/Modular/M02_마력저장조.asset","2x1","216","116","22","10","material:stone-block×6|component:rune-conductor×3","110","0","3","—","0.5","2","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1038","world-resource-node","Assets/Resources/SO/Building/Modular/M03_룬안정기.asset","1x1","81","44","10","10","material:stone-block×6|component:rune-conductor×3|material:iron-ingot×1","60","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1039","world-resource-node","Assets/Resources/SO/Building/Modular/M04_의식초점석.asset","1x1","378","90","22","10","material:stone-block×6|component:rune-conductor×3|craft:dreamweave-ritual-banner×1","120","0","4","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1064","world-resource-node","Assets/Resources/SO/Building/Modular/E01_벽횃불.asset","1x1","465","8","4","10","material:lumber×2|material:iron-ingot×2","60","0","1","—","0.5","0","—","—","—","—","0.6","serialized BuildingSO asset","locked"
"building:1065","world-resource-node","Assets/Resources/SO/Building/Modular/E02_바닥화로.asset","1x1","423","8","4","10","material:stone-block×9|material:iron-ingot×3","85","0","2","—","0.5","0","—","—","—","—","0.8","serialized BuildingSO asset","locked"
"building:1066","world-resource-node","Assets/Resources/SO/Building/Modular/E03_샹들리에.asset","2x1","514","10","4","10","material:iron-ingot×8|material:cloth×1","100","0","2","—","0.5","0","—","—","—","—","0.8","serialized BuildingSO asset","locked"
"building:1067","world-resource-node","Assets/Resources/SO/Building/Modular/E04_소형러그.asset","2x1","66","10","4","10","material:cloth×7","75","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1068","world-resource-node","Assets/Resources/SO/Building/Modular/E05_세력깃발.asset","1x1","81","8","4","10","material:cloth×3|material:lumber×2|material:iron-ingot×1","60","0","1","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1069","world-resource-node","Assets/Resources/SO/Building/Modular/E06_액자초상화.asset","1x1","62","8","4","10","material:lumber×2|material:cloth×3","85","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1070","world-resource-node","Assets/Resources/SO/Building/Modular/E07_촛대.asset","1x1","474","8","4","10","material:iron-ingot×3","60","0","1","—","0.5","0","—","—","—","—","0.5","serialized BuildingSO asset","locked"
"building:1071","world-resource-node","Assets/Resources/SO/Building/Modular/E08_해골피장식.asset","1x1","63","8","4","10","material:stone-block×4","110","0","3","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1072","world-resource-node","Assets/Resources/SO/Building/Modular/E09_방표지판.asset","1x1","449","8","4","10","material:lumber×5","85","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1094","world-resource-node","Assets/Resources/SO/Building/Modular/P22_심부채석장.asset","3x1","585","44","6","10","material:treated-lumber×7|material:iron-ingot×4|material:stone-block×2|component:machine-parts×2|tool:deep-shaft-hoist×1|tool:prospecting-kit×1","150","0","4","—","0.5","24|96|48|64|120|16|1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:1095","world-resource-node","Assets/Resources/SO/Building/Modular/P23_야외경작지.asset","3x1","425","44","6","10","material:cloth×6|material:iron-ingot×2|component:machine-parts×2|supply:nitrate-fertilizer×1","125","0","3","—","0.5","24|96|48|64|120|16|1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:1096","world-resource-node","Assets/Resources/SO/Building/Modular/P24_실내재배조.asset","3x1","384","44","6","10","material:treated-lumber×10|material:iron-ingot×6|material:stone-block×2|component:machine-parts×2|supply:mushroom-substrate×1|supply:nitrate-fertilizer×1","150","0","4","—","0.5","24|96|48|64|120|16|1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:1501","world-resource-node","Assets/Resources/SO/Building/Modular/E10_냉각기.asset","2x1","456","52","10","10","material:treated-lumber×6|material:iron-ingot×6|material:stone-block×2|component:machine-parts×3","135","0","4","—","0.5","1","—","—","—","20","—","serialized BuildingSO asset","locked"
"building:1502","world-resource-node","Assets/Resources/SO/Building/Modular/E11_공조기.asset","2x1","456","52","10","10","material:treated-lumber×6|material:iron-ingot×7|material:stone-block×4|component:machine-parts×3","160","0","5","—","0.5","1","—","—","—","20","—","serialized BuildingSO asset","locked"
"building:1503","world-resource-node","Assets/Resources/SO/Building/Modular/E12_환기덕트.asset","1x1","353","40","10","10","material:lumber×3|material:iron-ingot×3|component:machine-parts×3","85","0","2","—","0.5","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1504","world-resource-node","Assets/Resources/SO/Building/Modular/E13_송풍구.asset","1x1","354","40","10","10","material:lumber×3|material:iron-ingot×5|material:stone-block×2|component:machine-parts×3","85","0","2","—","0.5","—","—","—","—","20","—","serialized BuildingSO asset","locked"
"building:1505","world-resource-node","Assets/Resources/SO/Building/Modular/E14_배기팬.asset","1x1","354","40","10","10","material:lumber×3|material:iron-ingot×5|material:stone-block×2|component:machine-parts×3","85","0","2","—","0.5","—","—","—","—","20","—","serialized BuildingSO asset","locked"
"building:17","world-resource-node","Assets/Resources/SO/Building/P1/P1_ManaStorage.asset","3x1","30","14","9","10","material:steel-ingot×1","—","—","—","—","—","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:1804","topology-primitive","Assets/Resources/SO/Building/P1/DefenseLinkedDropGate.asset","2x1","783","70","16","10","material:stone-block×6|material:steel-ingot×7|component:machine-parts×2|component:corridor-detonator×1","260","260","7","—","0.5","0","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:2","topology-primitive","Assets/Resources/SO/Building/Elevator.asset","3x1","72","14","8.75","10","component:machine-parts×3","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:3","topology-primitive","Assets/Resources/SO/Building/LordBedroom.asset","9x1","66","26","16.25","10","material:lumber×5","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:4","topology-primitive","Assets/Resources/SO/Building/Stair.asset","3x2","75","14","8.75","10","material:stone-block×5","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:7","topology-primitive","Assets/Resources/SO/Building/Wall.asset","1x1","45","10","6.25","10","material:stone-block×1","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:8","topology-primitive","Assets/Resources/SO/Building/InteriorDoor.asset","1x1","45","10","6.25","10","material:lumber×1","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9801","world-resource-node","Assets/Resources/SO/Building/Industrial/U01_전력선.asset","1x1","404","48","8","10","material:stone-block×5|material:iron-ingot×3|material:cloth×1","95","0","0","—","0.5","1","—","—","—","100","—","serialized BuildingSO asset","locked"
"building:9802","world-resource-node","Assets/Resources/SO/Building/Industrial/U02_상수관.asset","1x1","404","48","8","10","material:stone-block×5|material:iron-ingot×3","95","0","0","—","0.5","1","—","—","—","100","—","serialized BuildingSO asset","locked"
"building:9803","world-resource-node","Assets/Resources/SO/Building/Industrial/U03_하수관.asset","1x1","404","48","8","10","material:stone-block×5|material:iron-ingot×3","95","0","0","—","0.5","1","—","—","—","100","—","serialized BuildingSO asset","locked"
"building:9804","world-resource-node","Assets/Resources/SO/Building/Industrial/U04_통합_기반_덕트.asset","1x1","353","48","8","10","material:stone-block×3|material:iron-ingot×2|material:cloth×1|component:machine-parts×2","95","0","0","—","0.5","1","—","—","—","100","—","serialized BuildingSO asset","locked"
"building:9810","world-resource-node","Assets/Resources/SO/Building/Industrial/I01_증기_발전기.asset","3x1","792","134","22","10","material:stone-block×10|material:steel-ingot×7|component:machine-parts×3|component:precision-parts×1","165","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9811","world-resource-node","Assets/Resources/SO/Building/Industrial/I02_수차_발전기.asset","3x1","792","134","22","10","material:stone-block×10|material:steel-ingot×7|component:machine-parts×3|component:precision-parts×1|component:waterwheel-drive-shaft×1","165","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9812","world-resource-node","Assets/Resources/SO/Building/Industrial/I03_마나_발전기.asset","2x1","657","110","18","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×3|component:precision-parts×1|component:rune-conductor×2|material:mana-alloy×1","130","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9813","world-resource-node","Assets/Resources/SO/Building/Industrial/I04_축전지.asset","2x1","648","110","18","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×3|component:precision-parts×1","130","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9814","world-resource-node","Assets/Resources/SO/Building/Industrial/I05_회로_차단기.asset","1x1","90","84","14","10","material:stone-block×6|material:steel-ingot×5|component:machine-parts×3|component:precision-parts×1","95","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9815","world-resource-node","Assets/Resources/SO/Building/Industrial/I06_변압_제어반.asset","2x1","117","110","18","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×3|component:precision-parts×1","130","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9816","world-resource-node","Assets/Resources/SO/Building/Industrial/I07_전동_양수_펌프.asset","2x1","693","120","20","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×3","130","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9817","world-resource-node","Assets/Resources/SO/Building/Industrial/I08_상수_탱크.asset","2x1","648","110","18","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×3","130","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9818","world-resource-node","Assets/Resources/SO/Building/Industrial/I09_오수_탱크.asset","2x1","648","110","18","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×3","130","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:9819","world-resource-node","Assets/Resources/SO/Building/Industrial/I10_물통_충전소.asset","2x1","537","74","12","10","material:stone-block×6|material:iron-ingot×5|material:cloth×1","130","0","0","—","0.5","1","—","—","—","10","—","serialized BuildingSO asset","locked"
"building:9820","world-resource-node","Assets/Resources/SO/Building/Industrial/I11_오수_침전조.asset","3x1","591","84","14","10","material:stone-block×5|material:iron-ingot×6|component:machine-parts×2","165","0","0","—","0.5","1","—","—","—","100","—","serialized BuildingSO asset","locked"
"building:9821","world-resource-node","Assets/Resources/SO/Building/Industrial/I12_소독_정수기.asset","3x1","591","92","16","10","material:stone-block×5|material:iron-ingot×6|material:cloth×1|component:machine-parts×2|component:reclaimed-water-filter×1","165","0","0","—","0.5","1","—","—","—","100","—","serialized BuildingSO asset","locked"
"building:9822","world-resource-node","Assets/Resources/SO/Building/Industrial/I13_룬_정화_시설.asset","3x1","582","92","16","10","material:stone-block×5|material:iron-ingot×4|material:cloth×1|component:machine-parts×1|component:rune-conductor×2|material:mana-alloy×1|component:rune-purification-crystal×2","165","0","0","—","0.5","1","—","—","—","100","—","serialized BuildingSO asset","locked"
"building:9824","world-resource-node","Assets/Resources/SO/Building/Industrial/I15_전기_아크등.asset","1x1","374","58","10","10","material:stone-block×3|material:iron-ingot×3|material:cloth×1|component:insulated-wiring×2","95","0","0","—","0.5","1","—","—","—","4","—","serialized BuildingSO asset","locked"
"building:9825","world-resource-node","Assets/Resources/SO/Building/Industrial/I16_전기_제련_도가니.asset","2x1","355","74","12","10","material:stone-block×4|material:iron-ingot×5|material:cloth×1","130","0","0","—","0.5","1","—","—","—","16","—","serialized BuildingSO asset","locked"
"building:9826","world-resource-node","Assets/Resources/SO/Building/Industrial/I17_룬_조율실.asset","2x1","486","94","16","10","material:stone-block×4|material:iron-ingot×3|material:cloth×1|component:rune-conductor×2|material:mana-alloy×1","130","0","0","—","0.5","1","4","4","—","20","—","serialized BuildingSO asset","locked"
"building:9827","world-resource-node","Assets/Resources/SO/Building/Industrial/I18_계보_기록실.asset","2x1","477","142","24","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×3","130","0","0","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:9860","world-resource-node","Assets/Resources/SO/Building/Industrial/A01_자동화_제어반.asset","2x1","648","110","18","10","material:stone-block×8|material:steel-ingot×6|component:machine-parts×3","130","0","0","—","0.5","1","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:landmark:accord-hall","player-landmark","Assets/Resources/SO/V20/Milestones/Landmarks/building_landmark_accord-hall.asset","3x3","4121","90","24","1","material:treated-lumber×36|material:stone-block×18|material:steel-ingot×12|material:paper×12","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:landmark:arcane-spire","player-landmark","Assets/Resources/SO/V20/Milestones/Landmarks/building_landmark_arcane-spire.asset","3x3","3714","180","24","1","material:stone-block×36|material:steel-ingot×27|component:rune-conductor×12|resource:mana-crystal×16|component:prototype-package×6","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:landmark:lineage-vault","player-landmark","Assets/Resources/SO/V20/Milestones/Landmarks/building_landmark_lineage-vault.asset","3x3","5526","180","24","1","material:stone-block×30|material:steel-ingot×16|component:precision-parts×8|component:rune-conductor×4","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:landmark:sealed-garden","player-landmark","Assets/Resources/SO/V20/Milestones/Landmarks/building_landmark_sealed-garden.asset","3x3","4155","90","24","1","material:treated-lumber×45|material:stone-block×27|resource:clean-water×24|component:machine-parts×9","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:landmark:sovereign-citadel","player-landmark","Assets/Resources/SO/V20/Milestones/Landmarks/building_landmark_sovereign-citadel.asset","3x3","3654","90","24","1","material:stone-block×36|material:steel-ingot×27|component:machine-parts×8|component:prototype-package×4","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:landmark:steel-colossus","player-landmark","Assets/Resources/SO/V20/Milestones/Landmarks/building_landmark_steel-colossus.asset","3x3","5553","180","24","1","material:stone-block×32|material:steel-ingot×30|material:blacksteel-ingot×12|component:machine-parts×12|component:precision-parts×8","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:landmark:surface-gate","player-landmark","Assets/Resources/SO/V20/Milestones/Landmarks/building_landmark_surface-gate.asset","3x3","3690","90","24","1","material:stone-block×30|material:steel-ingot×24|material:blacksteel-ingot×6|component:machine-parts×6","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:landmark:temporal-sanctum","player-landmark","Assets/Resources/SO/V20/Milestones/Landmarks/building_landmark_temporal-sanctum.asset","3x3","5553","180","24","1","material:stone-block×40|material:steel-ingot×20|component:precision-parts×10|component:rune-conductor×10|resource:mana-crystal×12","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
"building:landmark:truth-observatory","player-landmark","Assets/Resources/SO/V20/Milestones/Landmarks/building_landmark_truth-observatory.asset","3x3","3660","90","24","1","material:stone-block×24|material:steel-ingot×12|component:precision-parts×9|component:prototype-package×4","—","—","—","—","—","—","—","—","—","—","—","serialized BuildingSO asset","locked"
