"stable_id","display_name","asset_classification","source_category","source_declared_function","portfolio_commitment","same_era_alternative_candidates","functional_recognition_contract","activation_receipt","repurpose_or_recovery","status"
"building:1009","식재료선반","player-composable-part","Shop (상점)","시설의 고유 역할은 부패 억제와 보존, 재고 보관이다. 건설에는 작업량 125, 재료 material:lumber×6이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1054","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1010","고기걸이","player-composable-part","Shop (상점)","시설 동작은 BuildingEconomyAbility, BuildingEvolutionAbility, BuildingFacilityPartAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 54, 재료 material:lumber×5, material:iron-ingot×1이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1202, BuildingSO:building:1204, BuildingSO:building:1004, BuildingSO:building:1005","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1011","술음료장","player-composable-part","Shop (상점)","시설의 고유 역할은 생산 작업대, 손님 서비스이다. 건설에는 작업량 241, 재료 material:treated-lumber×6, material:iron-ingot×2이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","동일 비교군 없음","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1012","판매카운터","player-composable-part","Shop (상점)","시설의 고유 역할은 내부 공정 재고, 소매 거래이다. 건설에는 작업량 141, 재료 material:lumber×5, material:iron-ingot×2이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","동일 비교군 없음","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1013","잡화진열선반","player-composable-part","Shop (상점)","시설의 고유 역할은 소매 거래, 손님 서비스, 서비스 보조이다. 건설에는 작업량 512, 재료 material:lumber×6이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","동일 비교군 없음","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1014","잠금진열장","player-composable-part","Shop (상점)","시설의 고유 역할은 소매 거래, 손님 서비스이다. 건설에는 작업량 428, 재료 material:treated-lumber×6, material:iron-ingot×3이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","동일 비교군 없음","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1015","잡화상자","player-composable-part","Shop (상점)","시설의 고유 역할은 소매 거래, 재고 보관이다. 건설에는 작업량 125, 재료 material:lumber×6이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1018","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1016","무기거치대","player-composable-part","Shop (상점)","시설의 고유 역할은 소매 거래이다. 건설에는 작업량 81, 재료 material:lumber×3, material:iron-ingot×2이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1017","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1017","갑옷거치대","player-composable-part","Shop (상점)","시설의 고유 역할은 소매 거래이다. 건설에는 작업량 81, 재료 material:lumber×3, material:iron-ingot×3이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1016","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1018","무기보관함","player-composable-part","Shop (상점)","시설의 고유 역할은 소매 거래, 재고 보관이다. 건설에는 작업량 153, 재료 material:treated-lumber×4, material:iron-ingot×2이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1015","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1019","대장작업대","player-composable-part","Shop (상점)","시설의 고유 역할은 공정 자동화, 물류 입출력, 장비 제작, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:treated-lumber×9, material:iron-ingot×4, material:stone-block×2이 필요하다.","이 환대·교역 파츠에 객실·재고·서비스 인력을 배정해 주민 생활 공간과 다른 서비스 투자를 늦춘다","동일 비교군 없음","접수·보관·동선·서비스 인력과 실제 손님 또는 거래 기록이 연결될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","예약·물품·손님 동선을 정리하고 파츠를 해체·운반·청소해 다른 방 기능으로 전환한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1020","간이침대","player-composable-part","Special (특수)","시설의 고유 역할은 원정대 회복, 진료와 치료, 욕구 회복이다. 건설에는 작업량 751, 재료 material:lumber×8, material:cloth×5이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1021, BuildingSO:building:1022","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1021","정식침대","player-composable-part","Special (특수)","시설의 고유 역할은 원정대 회복, 진료와 치료, 욕구 회복이다. 건설에는 작업량 751, 재료 material:lumber×8, material:cloth×5이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1020, BuildingSO:building:1022","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1022","이층침대","player-composable-part","Special (특수)","시설의 고유 역할은 원정대 회복, 진료와 치료, 욕구 회복이다. 건설에는 작업량 672, 재료 material:lumber×12, material:cloth×8, material:iron-ingot×3이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1020, BuildingSO:building:1021","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1023","휴식용소파","player-composable-part","Special (특수)","시설의 고유 역할은 욕구 회복이다. 건설에는 작업량 445, 재료 material:lumber×8, material:cloth×8이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:9823, BuildingSO:building:1057","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1024","협탁","player-composable-part","Special (특수)","시설 동작은 BuildingEconomyAbility, BuildingEvolutionAbility, BuildingFacilityPartAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 54, 재료 material:lumber×6이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1206, BuildingSO:building:1203, BuildingSO:building:1205, BuildingSO:building:1207, BuildingSO:building:1208, BuildingSO:building:1209, BuildingSO:building:1201, BuildingSO:building:9601, BuildingSO:building:9602, BuildingSO:building:9603, BuildingSO:building:1058, BuildingSO:building:1061 외 30개","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1025","옷장","player-composable-part","Special (특수)","시설의 고유 역할은 재고 보관이다. 건설에는 작업량 111, 재료 material:treated-lumber×5, material:iron-ingot×1이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1051, BuildingSO:building:1053, BuildingSO:building:1055, BuildingSO:building:1056, BuildingSO:building:1028","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1026","영주집무책상","player-composable-part","Special (특수)","시설 동작은 BuildingEconomyAbility, BuildingEvolutionAbility, BuildingFacilityAbility, BuildingFacilityPartAbility, BuildingRoomRequirementAbility 모듈로 구성된다. 건설에는 작업량 117, 재료 material:treated-lumber×5, material:iron-ingot×1이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1206, BuildingSO:building:1203, BuildingSO:building:1205, BuildingSO:building:1207, BuildingSO:building:1208, BuildingSO:building:1209, BuildingSO:building:1201, BuildingSO:building:9601, BuildingSO:building:9602, BuildingSO:building:9603, BuildingSO:building:1058, BuildingSO:building:1061 외 30개","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1027","지휘의자","player-composable-part","Special (특수)","시설 동작은 BuildingEconomyAbility, BuildingEvolutionAbility, BuildingFacilityPartAbility, BuildingSeatingAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 341, 재료 material:lumber×5, material:cloth×3이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1206, BuildingSO:building:1203, BuildingSO:building:1205, BuildingSO:building:1207, BuildingSO:building:1208, BuildingSO:building:1209, BuildingSO:building:1201, BuildingSO:building:9601, BuildingSO:building:9602, BuildingSO:building:9603, BuildingSO:building:1058, BuildingSO:building:1061 외 30개","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1028","개인보관함","player-composable-part","Special (특수)","시설의 고유 역할은 재고 보관이다. 건설에는 작업량 111, 재료 material:treated-lumber×5, material:iron-ingot×1이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1051, BuildingSO:building:1053, BuildingSO:building:1055, BuildingSO:building:1056, BuildingSO:building:1025","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
"building:1029","침실용책장","player-composable-part","Special (특수)","시설 동작은 BuildingEconomyAbility, BuildingEvolutionAbility, BuildingFacilityPartAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 54, 재료 material:lumber×6이 필요하다.","이 특수 기능 파츠에 공간·보안 또는 서비스 노동·유지 자원을 배정해 다른 방 기능의 확장을 늦춘다","비교 후보(대체 가능성 미검증): BuildingSO:building:1206, BuildingSO:building:1203, BuildingSO:building:1205, BuildingSO:building:1207, BuildingSO:building:1208, BuildingSO:building:1209, BuildingSO:building:1201, BuildingSO:building:9601, BuildingSO:building:9602, BuildingSO:building:9603, BuildingSO:building:1058, BuildingSO:building:1061 외 30개","필요 구조·동선·대상·작업자와 실제 기능 실행 기록이 결속될 때 기능을 인정한다","이 파츠가 포함된 방 또는 운영 구역에서 실제 주문·서비스·생산·보안·연구·거래 중 하나가 완료된 기록","대상과 진행 작업을 안전하게 해제하고 파츠를 해체·운반·청소해 다른 기능으로 재구성한다","설계 확정; source comparison candidates는 정적 후보이므로 실제 대체성·BOM·처리량·저장 검증 OPEN"
