target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:elevated-gallery,OffenseEncounterSO,encounter:15,OffenseEncounterSO|encounter:15,references,battlefield:elevated-gallery,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:elevated-gallery,Assets/Resources/SO/V20/Combat/Encounters/encounter_15.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:flooded-floor,OffenseEncounterSO,encounter:16,OffenseEncounterSO|encounter:16,references,battlefield:flooded-floor,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:flooded-floor,Assets/Resources/SO/V20/Combat/Encounters/encounter_16.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:civilian-corridor,OffenseEncounterSO,encounter:17,OffenseEncounterSO|encounter:17,references,battlefield:civilian-corridor,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:civilian-corridor,Assets/Resources/SO/V20/Combat/Encounters/encounter_17.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:unstable-device,OffenseEncounterSO,encounter:18,OffenseEncounterSO|encounter:18,references,battlefield:unstable-device,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:unstable-device,Assets/Resources/SO/V20/Combat/Encounters/encounter_18.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:sealed-exit,OffenseEncounterSO,encounter:19,OffenseEncounterSO|encounter:19,references,battlefield:sealed-exit,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:sealed-exit,Assets/Resources/SO/V20/Combat/Encounters/encounter_19.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:hostage-chain,OffenseEncounterSO,encounter:20,OffenseEncounterSO|encounter:20,references,battlefield:hostage-chain,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:hostage-chain,Assets/Resources/SO/V20/Combat/Encounters/encounter_20.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:mana-storm,OffenseEncounterSO,encounter:21,OffenseEncounterSO|encounter:21,references,battlefield:mana-storm,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:mana-storm,Assets/Resources/SO/V20/Combat/Encounters/encounter_21.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:powder-smoke,OffenseEncounterSO,encounter:22,OffenseEncounterSO|encounter:22,references,battlefield:powder-smoke,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:powder-smoke,Assets/Resources/SO/V20/Combat/Encounters/encounter_22.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:spore-bloom,OffenseEncounterSO,encounter:23,OffenseEncounterSO|encounter:23,references,battlefield:spore-bloom,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:spore-bloom,Assets/Resources/SO/V20/Combat/Encounters/encounter_23.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:collapsing-ceiling,OffenseEncounterSO,encounter:24,OffenseEncounterSO|encounter:24,references,battlefield:collapsing-ceiling,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:collapsing-ceiling,Assets/Resources/SO/V20/Combat/Encounters/encounter_24.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:narrow-bridge,OffenseEncounterSO,encounter:25,OffenseEncounterSO|encounter:25,references,battlefield:narrow-bridge,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:narrow-bridge,Assets/Resources/SO/V20/Combat/Encounters/encounter_25.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:broken-pillars,OffenseEncounterSO,encounter:26,OffenseEncounterSO|encounter:26,references,battlefield:broken-pillars,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:broken-pillars,Assets/Resources/SO/V20/Combat/Encounters/encounter_26.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:elevated-gallery,OffenseEncounterSO,encounter:27,OffenseEncounterSO|encounter:27,references,battlefield:elevated-gallery,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:elevated-gallery,Assets/Resources/SO/V20/Combat/Encounters/encounter_27.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:flooded-floor,OffenseEncounterSO,encounter:28,OffenseEncounterSO|encounter:28,references,battlefield:flooded-floor,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:flooded-floor,Assets/Resources/SO/V20/Combat/Encounters/encounter_28.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:civilian-corridor,OffenseEncounterSO,encounter:29,OffenseEncounterSO|encounter:29,references,battlefield:civilian-corridor,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:civilian-corridor,Assets/Resources/SO/V20/Combat/Encounters/encounter_29.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:unstable-device,OffenseEncounterSO,encounter:30,OffenseEncounterSO|encounter:30,references,battlefield:unstable-device,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:unstable-device,Assets/Resources/SO/V20/Combat/Encounters/encounter_30.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:sealed-exit,OffenseEncounterSO,encounter:31,OffenseEncounterSO|encounter:31,references,battlefield:sealed-exit,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:sealed-exit,Assets/Resources/SO/V20/Combat/Encounters/encounter_31.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:hostage-chain,OffenseEncounterSO,encounter:32,OffenseEncounterSO|encounter:32,references,battlefield:hostage-chain,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:hostage-chain,Assets/Resources/SO/V20/Combat/Encounters/encounter_32.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:mana-storm,OffenseEncounterSO,encounter:33,OffenseEncounterSO|encounter:33,references,battlefield:mana-storm,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:mana-storm,Assets/Resources/SO/V20/Combat/Encounters/encounter_33.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:powder-smoke,OffenseEncounterSO,encounter:34,OffenseEncounterSO|encounter:34,references,battlefield:powder-smoke,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:powder-smoke,Assets/Resources/SO/V20/Combat/Encounters/encounter_34.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:spore-bloom,OffenseEncounterSO,encounter:35,OffenseEncounterSO|encounter:35,references,battlefield:spore-bloom,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:spore-bloom,Assets/Resources/SO/V20/Combat/Encounters/encounter_35.asset
BattlefieldModifierDefinitionSO,BattlefieldModifierDefinitionSO|battlefield:collapsing-ceiling,OffenseEncounterSO,encounter:36,OffenseEncounterSO|encounter:36,references,battlefield:collapsing-ceiling,,,battlefieldModifierIds,battlefield Modifier Ids,content-reference,resolved-content,BattlefieldModifierDefinitionSO|battlefield:collapsing-ceiling,Assets/Resources/SO/V20/Combat/Encounters/encounter_36.asset
