target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
WildlifeSpeciesSO,WildlifeSpeciesSO|shadow_wolf,WildlifeSpeciesSO,deep_goat,WildlifeSpeciesSO|deep_goat,references,shadow_wolf,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|shadow_wolf,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_deep_goat.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|ash_crawler,WildlifeSpeciesSO,ember_lizard,WildlifeSpeciesSO|ember_lizard,references,ash_crawler,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|ash_crawler,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_ember_lizard.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|cave_hound,WildlifeSpeciesSO,ember_lizard,WildlifeSpeciesSO|ember_lizard,references,cave_hound,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|cave_hound,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_ember_lizard.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|crystal_beetle,WildlifeSpeciesSO,ember_lizard,WildlifeSpeciesSO|ember_lizard,references,crystal_beetle,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|crystal_beetle,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_ember_lizard.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|shadow_wolf,WildlifeSpeciesSO,frost_ram,WildlifeSpeciesSO|frost_ram,references,shadow_wolf,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|shadow_wolf,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_frost_ram.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|cave_rat,WildlifeSpeciesSO,glow_moth,WildlifeSpeciesSO|glow_moth,references,cave_rat,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|cave_rat,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_glow_moth.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|silk_spider,WildlifeSpeciesSO,glow_moth,WildlifeSpeciesSO|glow_moth,references,silk_spider,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|silk_spider,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_glow_moth.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|rune_deer,WildlifeSpeciesSO,mana_wisp,WildlifeSpeciesSO|mana_wisp,references,rune_deer,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|rune_deer,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_mana_wisp.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|deep_goat,WildlifeSpeciesSO,mire_leech,WildlifeSpeciesSO|mire_leech,references,deep_goat,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|deep_goat,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_mire_leech.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|rune_deer,WildlifeSpeciesSO,mire_leech,WildlifeSpeciesSO|mire_leech,references,rune_deer,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|rune_deer,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_mire_leech.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|spore_elk,WildlifeSpeciesSO,mire_leech,WildlifeSpeciesSO|mire_leech,references,spore_elk,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|spore_elk,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_mire_leech.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|cave_rat,WildlifeSpeciesSO,moss_boar,WildlifeSpeciesSO|moss_boar,references,cave_rat,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|cave_rat,Assets/Resources/SO/Wildlife/Species/Wildlife_MossBoar.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|shadow_wolf,WildlifeSpeciesSO,moss_boar,WildlifeSpeciesSO|moss_boar,references,shadow_wolf,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|shadow_wolf,Assets/Resources/SO/Wildlife/Species/Wildlife_MossBoar.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|cave_rat,WildlifeSpeciesSO,rune_deer,WildlifeSpeciesSO|rune_deer,references,cave_rat,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|cave_rat,Assets/Resources/SO/Wildlife/Species/Wildlife_RuneDeer.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|shadow_wolf,WildlifeSpeciesSO,rune_deer,WildlifeSpeciesSO|rune_deer,references,shadow_wolf,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|shadow_wolf,Assets/Resources/SO/Wildlife/Species/Wildlife_RuneDeer.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|cave_rat,WildlifeSpeciesSO,shadow_hare,WildlifeSpeciesSO|shadow_hare,references,cave_rat,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|cave_rat,Assets/Resources/SO/Wildlife/Species/Wildlife_ShadowHare.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|shadow_wolf,WildlifeSpeciesSO,shadow_hare,WildlifeSpeciesSO|shadow_hare,references,shadow_wolf,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|shadow_wolf,Assets/Resources/SO/Wildlife/Species/Wildlife_ShadowHare.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|carrion_drake,WildlifeSpeciesSO,shadow_wolf,WildlifeSpeciesSO|shadow_wolf,references,carrion_drake,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|carrion_drake,Assets/Resources/SO/Wildlife/Species/Wildlife_ShadowWolf.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|shadow_hare,WildlifeSpeciesSO,shadow_wolf,WildlifeSpeciesSO|shadow_wolf,references,shadow_hare,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|shadow_hare,Assets/Resources/SO/Wildlife/Species/Wildlife_ShadowWolf.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|cave_hound,WildlifeSpeciesSO,silk_spider,WildlifeSpeciesSO|silk_spider,references,cave_hound,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|cave_hound,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_silk_spider.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|cave_rat,WildlifeSpeciesSO,silk_spider,WildlifeSpeciesSO|silk_spider,references,cave_rat,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|cave_rat,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_silk_spider.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|glow_moth,WildlifeSpeciesSO,silk_spider,WildlifeSpeciesSO|silk_spider,references,glow_moth,,,preySpeciesIds,prey Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|glow_moth,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_silk_spider.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|mire_leech,WildlifeSpeciesSO,spore_elk,WildlifeSpeciesSO|spore_elk,references,mire_leech,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|mire_leech,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_spore_elk.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|shadow_wolf,WildlifeSpeciesSO,spore_elk,WildlifeSpeciesSO|spore_elk,references,shadow_wolf,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|shadow_wolf,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_spore_elk.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|cave_hound,WildlifeSpeciesSO,tunnel_mole,WildlifeSpeciesSO|tunnel_mole,references,cave_hound,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|cave_hound,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_tunnel_mole.asset
WildlifeSpeciesSO,WildlifeSpeciesSO|shadow_wolf,WildlifeSpeciesSO,tunnel_mole,WildlifeSpeciesSO|tunnel_mole,references,shadow_wolf,,,predatorSpeciesIds,predator Species Ids,content-reference,resolved-content,WildlifeSpeciesSO|shadow_wolf,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_tunnel_mole.asset
