target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:deep-parasitosis,WildlifeSpeciesSO,deep_goat,WildlifeSpeciesSO|deep_goat,references,disease:deep-parasitosis,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:deep-parasitosis,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_deep_goat.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:ember-fever,WildlifeSpeciesSO,ember_lizard,WildlifeSpeciesSO|ember_lizard,references,disease:ember-fever,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:ember-fever,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_ember_lizard.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:cave-flu,WildlifeSpeciesSO,frost_ram,WildlifeSpeciesSO|frost_ram,references,disease:cave-flu,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:cave-flu,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_frost_ram.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:mana-pox,WildlifeSpeciesSO,glow_moth,WildlifeSpeciesSO|glow_moth,references,disease:mana-pox,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:mana-pox,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_glow_moth.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:mana-pox,WildlifeSpeciesSO,mana_wisp,WildlifeSpeciesSO|mana_wisp,references,disease:mana-pox,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:mana-pox,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_mana_wisp.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:blood-wasting,WildlifeSpeciesSO,mire_leech,WildlifeSpeciesSO|mire_leech,references,disease:blood-wasting,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:blood-wasting,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_mire_leech.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:cave-flu,WildlifeSpeciesSO,moss_boar,WildlifeSpeciesSO|moss_boar,references,disease:cave-flu,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:cave-flu,Assets/Resources/SO/Wildlife/Species/Wildlife_MossBoar.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:cave-flu,WildlifeSpeciesSO,rune_deer,WildlifeSpeciesSO|rune_deer,references,disease:cave-flu,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:cave-flu,Assets/Resources/SO/Wildlife/Species/Wildlife_RuneDeer.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:cave-flu,WildlifeSpeciesSO,shadow_hare,WildlifeSpeciesSO|shadow_hare,references,disease:cave-flu,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:cave-flu,Assets/Resources/SO/Wildlife/Species/Wildlife_ShadowHare.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:cave-flu,WildlifeSpeciesSO,shadow_wolf,WildlifeSpeciesSO|shadow_wolf,references,disease:cave-flu,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:cave-flu,Assets/Resources/SO/Wildlife/Species/Wildlife_ShadowWolf.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:dream-mold,WildlifeSpeciesSO,silk_spider,WildlifeSpeciesSO|silk_spider,references,disease:dream-mold,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:dream-mold,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_silk_spider.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:white-spore,WildlifeSpeciesSO,spore_elk,WildlifeSpeciesSO|spore_elk,references,disease:white-spore,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:white-spore,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_spore_elk.asset
DiseaseDefinitionSO,DiseaseDefinitionSO|disease:deep-parasitosis,WildlifeSpeciesSO,tunnel_mole,WildlifeSpeciesSO|tunnel_mole,references,disease:deep-parasitosis,,,diseaseVectorIds,disease Vector Ids,content-reference,resolved-content,DiseaseDefinitionSO|disease:deep-parasitosis,Assets/Resources/SO/V20/Ecology/Wildlife/wildlife_tunnel_mole.asset
