"stable_id","display_name","flow_role","process_class","inputs","outputs","facility_tag","workstation_tag","required_research_id","required_support_tags","source_declared_function","portfolio_commitment","same_era_alternative_candidates","bottleneck_and_overproduction","activation_receipt","recovery_or_conversion","status"
"recipe:incinerate-forbidden","금기 부패물 소각","Sink","Cutting Grinding Washing","[{""amount"":1,""itemId"":""waste:forbidden-rot""}]","[]","incinerator","해당 없음: facility tag incinerator가 작업 권위","research:survival:sanitation","[]","없음 생산 경로를 제공한다. 입력은 waste:forbidden-rot×1이다. research:survival:sanitation 연구가 생산 시점을 제한한다. incinerator 시설 계열에 생산 역할을 부여한다.","오염·폐기 또는 장기 전환을 위해 실제 재고와 작업장을 소모해 다른 재사용·수리 선택을 포기한다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:incinerate-animal, ProductionRecipeSO:recipe:incinerate-mixed, ProductionRecipeSO:recipe:incinerate-plant","처리량보다 유입이 많으면 오염·점유·안전 부채가 남고, 너무 이른 처리는 회수 가능한 물자를 잃는다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","유입 차단·격리 보관·재생 가능한 품목 분리·작업 우선순위 전환으로 누적을 멈춘다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:incinerate-mixed","혼합 부패물 소각","Sink","Cutting Grinding Washing","[{""amount"":1,""itemId"":""waste:mixed-rot""}]","[]","incinerator","해당 없음: facility tag incinerator가 작업 권위","research:survival:sanitation","[]","없음 생산 경로를 제공한다. 입력은 waste:mixed-rot×1이다. research:survival:sanitation 연구가 생산 시점을 제한한다. incinerator 시설 계열에 생산 역할을 부여한다.","오염·폐기 또는 장기 전환을 위해 실제 재고와 작업장을 소모해 다른 재사용·수리 선택을 포기한다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:incinerate-animal, ProductionRecipeSO:recipe:incinerate-forbidden, ProductionRecipeSO:recipe:incinerate-plant","처리량보다 유입이 많으면 오염·점유·안전 부채가 남고, 너무 이른 처리는 회수 가능한 물자를 잃는다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","유입 차단·격리 보관·재생 가능한 품목 분리·작업 우선순위 전환으로 누적을 멈춘다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:incinerate-plant","식물성 부패물 소각","Sink","Cutting Grinding Washing","[{""amount"":1,""itemId"":""waste:plant-rot""}]","[]","incinerator","해당 없음: facility tag incinerator가 작업 권위","research:survival:sanitation","[]","없음 생산 경로를 제공한다. 입력은 waste:plant-rot×1이다. research:survival:sanitation 연구가 생산 시점을 제한한다. incinerator 시설 계열에 생산 역할을 부여한다.","오염·폐기 또는 장기 전환을 위해 실제 재고와 작업장을 소모해 다른 재사용·수리 선택을 포기한다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:incinerate-animal, ProductionRecipeSO:recipe:incinerate-forbidden, ProductionRecipeSO:recipe:incinerate-mixed","처리량보다 유입이 많으면 오염·점유·안전 부채가 남고, 너무 이른 처리는 회수 가능한 물자를 잃는다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","유입 차단·격리 보관·재생 가능한 품목 분리·작업 우선순위 전환으로 누적을 멈춘다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:iron-ingot","철 제련","Transform","Forging Heavy Assembly","[{""amount"":2,""itemId"":""resource:iron-ore""},{""amount"":1,""itemId"":""resource:coal""}]","[{""amount"":1,""itemId"":""material:iron-ingot"",""outputLineId"":""output:recipe:iron-ingot/000/main/material:iron-ingot"",""probability"":1,""role"":0}]","furnace","workstation:furnace","research:metallurgy:iron","[]","material:iron-ingot×1 생산 경로를 제공한다. 입력은 resource:iron-ore×2, resource:coal×1이다. research:metallurgy:iron 연구가 생산 시점을 제한한다. furnace 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:gold-ingot, ProductionRecipeSO:recipe:iron-slag-block","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:iron-slag-block","철광 슬래그 블록","Transform","Forging Heavy Assembly","[{""amount"":2,""itemId"":""resource:iron-ore""}]","[{""amount"":1,""itemId"":""material:stone-block"",""outputLineId"":""output:recipe:iron-slag-block/000/main/material:stone-block"",""probability"":1,""role"":0}]","furnace","workstation:furnace","research:metallurgy:iron","[]","material:stone-block×1 생산 경로를 제공한다. 입력은 resource:iron-ore×2이다. research:metallurgy:iron 연구가 생산 시점을 제한한다. furnace 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:gold-ingot, ProductionRecipeSO:recipe:iron-ingot","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:jerky","육포 훈연","Transform","Cooking Simple Mixing","[{""amount"":2,""itemId"":""material:salted-meat""}]","[{""amount"":2,""itemId"":""food:jerky"",""outputLineId"":""output:recipe:jerky/000/main/food:jerky"",""probability"":1,""role"":0}]","smoker","workstation:smoker","research:survival:preservation","[""support:smoke-hood""]","food:jerky×2 생산 경로를 제공한다. 입력은 material:salted-meat×2이다. research:survival:preservation 연구가 생산 시점을 제한한다. smoker 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:preserved-ration, ProductionRecipeSO:recipe:expedition-ration-pack","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:lavish-meat","핏빛 호화식","Transform","Cooking Simple Mixing","[{""amount"":2,""itemId"":""resource:meat""},{""amount"":1,""itemId"":""material:cheese""},{""amount"":2,""itemId"":""resource:night-grape""}]","[{""amount"":2,""itemId"":""food:lavish-meat"",""outputLineId"":""output:recipe:lavish-meat/000/main/food:lavish-meat"",""probability"":1,""role"":0}]","cookbench","workstation:cookbench","research:cuisine:lavish","[""support:prep-sink"",""support:cold-prep"",""support:spice-rack"",""support:hearth""]","food:lavish-meat×2 생산 경로를 제공한다. 입력은 resource:meat×2, material:cheese×1, resource:night-grape×2이다. research:cuisine:lavish 연구가 생산 시점을 제한한다. cookbench 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:boar-stew, ProductionRecipeSO:recipe:cheese-mushroom, ProductionRecipeSO:recipe:egg-pancake, ProductionRecipeSO:recipe:garden-meal, ProductionRecipeSO:recipe:grain-porridge, ProductionRecipeSO:recipe:lavish-vegan, ProductionRecipeSO:recipe:meat-pie, ProductionRecipeSO:recipe:mushroom-soup, ProductionRecipeSO:recipe:roasted-meat, ProductionRecipeSO:recipe:root-stew, ProductionRecipeSO:recipe:fermented-pickle, ProductionRecipeSO:recipe:fresh-curd 외 6개","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:lavish-vegan","월야 비건 만찬","Transform","Cooking Simple Mixing","[{""amount"":2,""itemId"":""material:flour""},{""amount"":1,""itemId"":""material:syrup""},{""amount"":2,""itemId"":""resource:cave-mushroom""},{""amount"":1,""itemId"":""resource:ember-root""}]","[{""amount"":2,""itemId"":""food:lavish-vegan"",""outputLineId"":""output:recipe:lavish-vegan/000/main/food:lavish-vegan"",""probability"":1,""role"":0}]","cookbench","workstation:cookbench","research:cuisine:lavish","[""support:prep-sink"",""support:cold-prep"",""support:spice-rack"",""support:hearth""]","food:lavish-vegan×2 생산 경로를 제공한다. 입력은 material:flour×2, material:syrup×1, resource:cave-mushroom×2, resource:ember-root×1이다. research:cuisine:lavish 연구가 생산 시점을 제한한다. cookbench 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:boar-stew, ProductionRecipeSO:recipe:cheese-mushroom, ProductionRecipeSO:recipe:egg-pancake, ProductionRecipeSO:recipe:garden-meal, ProductionRecipeSO:recipe:grain-porridge, ProductionRecipeSO:recipe:lavish-meat, ProductionRecipeSO:recipe:meat-pie, ProductionRecipeSO:recipe:mushroom-soup, ProductionRecipeSO:recipe:roasted-meat, ProductionRecipeSO:recipe:root-stew, ProductionRecipeSO:recipe:fermented-pickle, ProductionRecipeSO:recipe:fresh-curd 외 6개","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:leather","가죽 무두질","Transform","Spinning Weaving Woodworking","[{""amount"":2,""itemId"":""resource:hide""},{""amount"":1,""itemId"":""resource:saltstone""}]","[{""amount"":2,""itemId"":""material:leather"",""outputLineId"":""output:recipe:leather/000/main/material:leather"",""probability"":1,""role"":0}]","tannery","workstation:tannery","research:textile:tanning","[]","material:leather×2 생산 경로를 제공한다. 입력은 resource:hide×2, resource:saltstone×1이다. research:textile:tanning 연구가 생산 시점을 제한한다. tannery 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:loot-appraisal","원정 전리품 감정","Transform","Precision","[{""amount"":10,""itemId"":""offense:unappraised-loot""}]","[{""amount"":10,""itemId"":""offense:appraised-valuables"",""outputLineId"":""output:recipe:loot-appraisal/000/main/offense:appraised-valuables"",""probability"":1,""role"":0}]","workstation:v3:appraisal","workstation:v3:appraisal","research:equipment:relic-appraisal","[]","offense:appraised-valuables×10 생산 경로를 제공한다. 입력은 offense:unappraised-loot×10이다. research:equipment:relic-appraisal 연구가 생산 시점을 제한한다. workstation:v3:appraisal 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:low-fuel-animal","동물성 부패 연료","Transform","Cooking Simple Mixing","[{""amount"":4,""itemId"":""waste:animal-rot""},{""amount"":1,""itemId"":""resource:grass-straw""}]","[{""amount"":1,""itemId"":""material:low-fuel"",""outputLineId"":""output:recipe:low-fuel-animal/000/main/material:low-fuel"",""probability"":1,""role"":0}]","composter","workstation:composter","research:agriculture:compost","[]","material:low-fuel×1 생산 경로를 제공한다. 입력은 waste:animal-rot×4, resource:grass-straw×1이다. research:agriculture:compost 연구가 생산 시점을 제한한다. composter 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:compost-animal, ProductionRecipeSO:recipe:compost-manure, ProductionRecipeSO:recipe:compost-mixed, ProductionRecipeSO:recipe:compost-plant, ProductionRecipeSO:recipe:low-fuel-manure, ProductionRecipeSO:recipe:low-fuel-plant, ProductionRecipeSO:recipe:low-fuel-rot","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:low-fuel-manure","분뇨 연료","Transform","Cooking Simple Mixing","[{""amount"":3,""itemId"":""resource:manure""},{""amount"":1,""itemId"":""resource:grass-straw""}]","[{""amount"":1,""itemId"":""material:low-fuel"",""outputLineId"":""output:recipe:low-fuel-manure/000/main/material:low-fuel"",""probability"":1,""role"":0}]","composter","workstation:composter","research:husbandry:feed","[]","material:low-fuel×1 생산 경로를 제공한다. 입력은 resource:manure×3, resource:grass-straw×1이다. research:husbandry:feed 연구가 생산 시점을 제한한다. composter 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:compost-animal, ProductionRecipeSO:recipe:compost-manure, ProductionRecipeSO:recipe:compost-mixed, ProductionRecipeSO:recipe:compost-plant, ProductionRecipeSO:recipe:low-fuel-animal, ProductionRecipeSO:recipe:low-fuel-plant, ProductionRecipeSO:recipe:low-fuel-rot","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:low-fuel-plant","식물성 부패 연료","Transform","Cooking Simple Mixing","[{""amount"":4,""itemId"":""waste:plant-rot""},{""amount"":1,""itemId"":""resource:grass-straw""}]","[{""amount"":1,""itemId"":""material:low-fuel"",""outputLineId"":""output:recipe:low-fuel-plant/000/main/material:low-fuel"",""probability"":1,""role"":0}]","composter","workstation:composter","research:agriculture:compost","[]","material:low-fuel×1 생산 경로를 제공한다. 입력은 waste:plant-rot×4, resource:grass-straw×1이다. research:agriculture:compost 연구가 생산 시점을 제한한다. composter 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:compost-animal, ProductionRecipeSO:recipe:compost-manure, ProductionRecipeSO:recipe:compost-mixed, ProductionRecipeSO:recipe:compost-plant, ProductionRecipeSO:recipe:low-fuel-animal, ProductionRecipeSO:recipe:low-fuel-manure, ProductionRecipeSO:recipe:low-fuel-rot","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:low-fuel-rot","부패 연료","Transform","Cooking Simple Mixing","[{""amount"":4,""itemId"":""waste:mixed-rot""},{""amount"":1,""itemId"":""resource:grass-straw""}]","[{""amount"":1,""itemId"":""material:low-fuel"",""outputLineId"":""output:recipe:low-fuel-rot/000/main/material:low-fuel"",""probability"":1,""role"":0}]","composter","workstation:composter","research:agriculture:compost","[]","material:low-fuel×1 생산 경로를 제공한다. 입력은 waste:mixed-rot×4, resource:grass-straw×1이다. research:agriculture:compost 연구가 생산 시점을 제한한다. composter 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:compost-animal, ProductionRecipeSO:recipe:compost-manure, ProductionRecipeSO:recipe:compost-mixed, ProductionRecipeSO:recipe:compost-plant, ProductionRecipeSO:recipe:low-fuel-animal, ProductionRecipeSO:recipe:low-fuel-manure, ProductionRecipeSO:recipe:low-fuel-plant","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:malt","맥아 만들기","Transform","Cutting Grinding Washing","[{""amount"":2,""itemId"":""resource:twilight-grain""}]","[{""amount"":2,""itemId"":""material:malt"",""outputLineId"":""output:recipe:malt/000/main/material:malt"",""probability"":1,""role"":0}]","mill","workstation:mill","research:cuisine:milling","[""support:fine-sieve""]","material:malt×2 생산 경로를 제공한다. 입력은 resource:twilight-grain×2이다. research:cuisine:milling 연구가 생산 시점을 제한한다. mill 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:milling-flour, ProductionRecipeSO:recipe:starch","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:malt-porridge","맥아죽","Transform","Cooking Simple Mixing","[{""amount"":1,""itemId"":""material:malt""}]","[{""amount"":2,""itemId"":""food:malt-porridge"",""outputLineId"":""output:recipe:malt-porridge/000/main/food:malt-porridge"",""probability"":1,""role"":0}]","cookbench","workstation:cookbench","research:cuisine:crops","[""support:hearth""]","food:malt-porridge×2 생산 경로를 제공한다. 입력은 material:malt×1이다. research:cuisine:crops 연구가 생산 시점을 제한한다. cookbench 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:boar-stew, ProductionRecipeSO:recipe:cheese-mushroom, ProductionRecipeSO:recipe:egg-pancake, ProductionRecipeSO:recipe:garden-meal, ProductionRecipeSO:recipe:grain-porridge, ProductionRecipeSO:recipe:lavish-meat, ProductionRecipeSO:recipe:lavish-vegan, ProductionRecipeSO:recipe:meat-pie, ProductionRecipeSO:recipe:mushroom-soup, ProductionRecipeSO:recipe:roasted-meat, ProductionRecipeSO:recipe:root-stew, ProductionRecipeSO:recipe:fermented-pickle 외 6개","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:mana-awakener","마나 각성제","Transform","Chemical","[{""amount"":1,""itemId"":""resource:moonflower""},{""amount"":1,""itemId"":""resource:mana-crystal""},{""amount"":1,""itemId"":""material:alchemical-solvent""}]","[{""amount"":1,""itemId"":""drug:mana-awakener"",""outputLineId"":""output:recipe:mana-awakener/000/main/drug:mana-awakener"",""probability"":1,""role"":0}]","alchemy","workstation:alchemy","research:pharmacology:stimulants","[]","drug:mana-awakener×1 생산 경로를 제공한다. 입력은 resource:moonflower×1, resource:mana-crystal×1, material:alchemical-solvent×1이다. research:pharmacology:stimulants 연구가 생산 시점을 제한한다. alchemy 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:blood-stimulant","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:material:barrel-steel","총열강","Transform","Precision","[{""amount"":1,""itemId"":""material:spring-steel""},{""amount"":2,""itemId"":""material:steel-ingot""}]","[{""amount"":2,""itemId"":""material:barrel-steel"",""outputLineId"":""output:recipe:material:barrel-steel/000/main/material:barrel-steel"",""probability"":1,""role"":0}]","workstation:v21:ballistics-range","workstation:v21:ballistics-range","research:equipment:pressure-barrels","[]","material:barrel-steel×2 생산 경로를 제공한다. 입력은 material:spring-steel×1, material:steel-ingot×2이다. research:equipment:pressure-barrels 연구가 생산 시점을 제한한다. workstation:v21:ballistics-range 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:material:black-powder","흑색화약","Transform","Chemical","[{""amount"":2,""itemId"":""material:charcoal""},{""amount"":1,""itemId"":""resource:sulfur""},{""amount"":2,""itemId"":""material:niter""}]","[{""amount"":6,""itemId"":""material:black-powder"",""outputLineId"":""output:recipe:material:black-powder/000/main/material:black-powder"",""probability"":1,""role"":0}]","workstation:v3:powder-mill","workstation:v3:powder-mill","research:equipment:black-powder","[]","material:black-powder×6 생산 경로를 제공한다. 입력은 material:charcoal×2, resource:sulfur×1, material:niter×2이다. research:equipment:black-powder 연구가 생산 시점을 제한한다. workstation:v3:powder-mill 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:material:niter","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:material:cartridge-paper","탄약지","Transform","Precision","[{""amount"":2,""itemId"":""material:paper""},{""amount"":1,""itemId"":""material:starch""}]","[{""amount"":6,""itemId"":""material:cartridge-paper"",""outputLineId"":""output:recipe:material:cartridge-paper/000/main/material:cartridge-paper"",""probability"":1,""role"":0}]","workstation:v3:prototype","workstation:v3:prototype","research:industry:powered-tools","[]","material:cartridge-paper×6 생산 경로를 제공한다. 입력은 material:paper×2, material:starch×1이다. research:industry:powered-tools 연구가 생산 시점을 제한한다. workstation:v3:prototype 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:material:paper","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:material:chain-mesh","사슬 망","Transform","Forging Heavy Assembly","[{""amount"":2,""itemId"":""material:iron-ingot""}]","[{""amount"":2,""itemId"":""material:chain-mesh"",""outputLineId"":""output:recipe:material:chain-mesh/000/main/material:chain-mesh"",""probability"":1,""role"":0}]","workstation:v3:chain","workstation:v3:chain","research:equipment:mail-weaving","[]","material:chain-mesh×2 생산 경로를 제공한다. 입력은 material:iron-ingot×2이다. research:equipment:mail-weaving 연구가 생산 시점을 제한한다. workstation:v3:chain 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
