target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:rally,EnemyArchetypeDefinitionSO,enemy:inquisition-high-judge,EnemyArchetypeDefinitionSO|enemy:inquisition-high-judge,references,enemy-ability:rally,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rally,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-high-judge.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:rally,EnemyArchetypeDefinitionSO,enemy:inquisition-high-judge,EnemyArchetypeDefinitionSO|enemy:inquisition-high-judge,references,enemy-ability:rally,,,bossPhases.0.abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rally,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-high-judge.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:truth-seal,EnemyArchetypeDefinitionSO,enemy:inquisition-high-judge,EnemyArchetypeDefinitionSO|enemy:inquisition-high-judge,references,enemy-ability:truth-seal,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:truth-seal,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-high-judge.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:truth-seal,EnemyArchetypeDefinitionSO,enemy:inquisition-high-judge,EnemyArchetypeDefinitionSO|enemy:inquisition-high-judge,references,enemy-ability:truth-seal,,,bossPhases.0.abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:truth-seal,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-high-judge.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:armor-break,EnemyArchetypeDefinitionSO,enemy:inquisition-purifier,EnemyArchetypeDefinitionSO|enemy:inquisition-purifier,references,enemy-ability:armor-break,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:armor-break,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-purifier.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:arcane-null,EnemyArchetypeDefinitionSO,enemy:inquisition-rune-sniper,EnemyArchetypeDefinitionSO|enemy:inquisition-rune-sniper,references,enemy-ability:arcane-null,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:arcane-null,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-rune-sniper.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,EnemyArchetypeDefinitionSO,enemy:inquisition-rune-sniper,EnemyArchetypeDefinitionSO|enemy:inquisition-rune-sniper,references,enemy-ability:suppressive-volley,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-rune-sniper.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:rune-ward,EnemyArchetypeDefinitionSO,enemy:inquisition-ward-knight,EnemyArchetypeDefinitionSO|enemy:inquisition-ward-knight,references,enemy-ability:rune-ward,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rune-ward,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-ward-knight.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,EnemyArchetypeDefinitionSO,enemy:inquisition-ward-knight,EnemyArchetypeDefinitionSO|enemy:inquisition-ward-knight,references,enemy-ability:shield-wall,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,Assets/Resources/SO/V20/Combat/Enemies/enemy_inquisition-ward-knight.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:powder-shot,EnemyArchetypeDefinitionSO,enemy:legion-arquebus,EnemyArchetypeDefinitionSO|enemy:legion-arquebus,references,enemy-ability:powder-shot,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:powder-shot,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-arquebus.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,EnemyArchetypeDefinitionSO,enemy:legion-arquebus,EnemyArchetypeDefinitionSO|enemy:legion-arquebus,references,enemy-ability:smoke-screen,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-arquebus.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:rally,EnemyArchetypeDefinitionSO,enemy:legion-captain,EnemyArchetypeDefinitionSO|enemy:legion-captain,references,enemy-ability:rally,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rally,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-captain.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,EnemyArchetypeDefinitionSO,enemy:legion-captain,EnemyArchetypeDefinitionSO|enemy:legion-captain,references,enemy-ability:suppressive-volley,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-captain.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,EnemyArchetypeDefinitionSO,enemy:legion-pavise,EnemyArchetypeDefinitionSO|enemy:legion-pavise,references,enemy-ability:retreat-cover,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pavise.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,EnemyArchetypeDefinitionSO,enemy:legion-pavise,EnemyArchetypeDefinitionSO|enemy:legion-pavise,references,enemy-ability:shield-wall,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pavise.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:hook-pull,EnemyArchetypeDefinitionSO,enemy:legion-pikeman,EnemyArchetypeDefinitionSO|enemy:legion-pikeman,references,enemy-ability:hook-pull,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:hook-pull,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-pikeman.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:field-dressing,EnemyArchetypeDefinitionSO,enemy:legion-surgeon,EnemyArchetypeDefinitionSO|enemy:legion-surgeon,references,enemy-ability:field-dressing,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:field-dressing,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-surgeon.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,EnemyArchetypeDefinitionSO,enemy:legion-surgeon,EnemyArchetypeDefinitionSO|enemy:legion-surgeon,references,enemy-ability:smoke-screen,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,Assets/Resources/SO/V20/Combat/Enemies/enemy_legion-surgeon.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:poison-cloud,EnemyArchetypeDefinitionSO,enemy:merchant-alchemist,EnemyArchetypeDefinitionSO|enemy:merchant-alchemist,references,enemy-ability:poison-cloud,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:poison-cloud,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-alchemist.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,EnemyArchetypeDefinitionSO,enemy:merchant-alchemist,EnemyArchetypeDefinitionSO|enemy:merchant-alchemist,references,enemy-ability:smoke-screen,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-alchemist.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:charge,EnemyArchetypeDefinitionSO,enemy:merchant-caravan-blade,EnemyArchetypeDefinitionSO|enemy:merchant-caravan-blade,references,enemy-ability:charge,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:charge,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-caravan-blade.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,EnemyArchetypeDefinitionSO,enemy:merchant-crossbow,EnemyArchetypeDefinitionSO|enemy:merchant-crossbow,references,enemy-ability:suppressive-volley,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-crossbow.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,EnemyArchetypeDefinitionSO,enemy:merchant-factor,EnemyArchetypeDefinitionSO|enemy:merchant-factor,references,enemy-ability:retreat-cover,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-factor.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:summon-minion,EnemyArchetypeDefinitionSO,enemy:merchant-factor,EnemyArchetypeDefinitionSO|enemy:merchant-factor,references,enemy-ability:summon-minion,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:summon-minion,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-factor.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,EnemyArchetypeDefinitionSO,enemy:merchant-hired-bulwark,EnemyArchetypeDefinitionSO|enemy:merchant-hired-bulwark,references,enemy-ability:retreat-cover,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-hired-bulwark.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,EnemyArchetypeDefinitionSO,enemy:merchant-hired-bulwark,EnemyArchetypeDefinitionSO|enemy:merchant-hired-bulwark,references,enemy-ability:shield-wall,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,Assets/Resources/SO/V20/Combat/Enemies/enemy_merchant-hired-bulwark.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:core-repair,EnemyArchetypeDefinitionSO,enemy:neutral-clockwork,EnemyArchetypeDefinitionSO|enemy:neutral-clockwork,references,enemy-ability:core-repair,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:core-repair,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-clockwork.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,EnemyArchetypeDefinitionSO,enemy:neutral-clockwork,EnemyArchetypeDefinitionSO|enemy:neutral-clockwork,references,enemy-ability:shield-wall,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-clockwork.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:charge,EnemyArchetypeDefinitionSO,enemy:neutral-mercenary,EnemyArchetypeDefinitionSO|enemy:neutral-mercenary,references,enemy-ability:charge,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:charge,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-mercenary.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,EnemyArchetypeDefinitionSO,enemy:neutral-mercenary,EnemyArchetypeDefinitionSO|enemy:neutral-mercenary,references,enemy-ability:retreat-cover,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-mercenary.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:powder-shot,EnemyArchetypeDefinitionSO,enemy:neutral-smoke-sapper,EnemyArchetypeDefinitionSO|enemy:neutral-smoke-sapper,references,enemy-ability:powder-shot,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:powder-shot,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-smoke-sapper.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,EnemyArchetypeDefinitionSO,enemy:neutral-smoke-sapper,EnemyArchetypeDefinitionSO|enemy:neutral-smoke-sapper,references,enemy-ability:smoke-screen,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:smoke-screen,Assets/Resources/SO/V20/Combat/Enemies/enemy_neutral-smoke-sapper.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:charge,EnemyArchetypeDefinitionSO,enemy:rival-packbreaker,EnemyArchetypeDefinitionSO|enemy:rival-packbreaker,references,enemy-ability:charge,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:charge,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-packbreaker.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:hook-pull,EnemyArchetypeDefinitionSO,enemy:rival-packbreaker,EnemyArchetypeDefinitionSO|enemy:rival-packbreaker,references,enemy-ability:hook-pull,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:hook-pull,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-packbreaker.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:rune-ward,EnemyArchetypeDefinitionSO,enemy:rival-pactbinder,EnemyArchetypeDefinitionSO|enemy:rival-pactbinder,references,enemy-ability:rune-ward,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rune-ward,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-pactbinder.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:summon-minion,EnemyArchetypeDefinitionSO,enemy:rival-pactbinder,EnemyArchetypeDefinitionSO|enemy:rival-pactbinder,references,enemy-ability:summon-minion,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:summon-minion,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-pactbinder.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:armor-break,EnemyArchetypeDefinitionSO,enemy:rival-siege-frame,EnemyArchetypeDefinitionSO|enemy:rival-siege-frame,references,enemy-ability:armor-break,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:armor-break,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-siege-frame.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:core-repair,EnemyArchetypeDefinitionSO,enemy:rival-siege-frame,EnemyArchetypeDefinitionSO|enemy:rival-siege-frame,references,enemy-ability:core-repair,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:core-repair,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-siege-frame.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:poison-cloud,EnemyArchetypeDefinitionSO,enemy:rival-spore-shepherd,EnemyArchetypeDefinitionSO|enemy:rival-spore-shepherd,references,enemy-ability:poison-cloud,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:poison-cloud,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-spore-shepherd.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:summon-minion,EnemyArchetypeDefinitionSO,enemy:rival-spore-shepherd,EnemyArchetypeDefinitionSO|enemy:rival-spore-shepherd,references,enemy-ability:summon-minion,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:summon-minion,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-spore-shepherd.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:frost-bind,EnemyArchetypeDefinitionSO,enemy:rival-stormcaller,EnemyArchetypeDefinitionSO|enemy:rival-stormcaller,references,enemy-ability:frost-bind,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:frost-bind,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-stormcaller.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,EnemyArchetypeDefinitionSO,enemy:rival-stormcaller,EnemyArchetypeDefinitionSO|enemy:rival-stormcaller,references,enemy-ability:suppressive-volley,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,Assets/Resources/SO/V20/Combat/Enemies/enemy_rival-stormcaller.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,EnemyArchetypeDefinitionSO,enemy:settler-barricadier,EnemyArchetypeDefinitionSO|enemy:settler-barricadier,references,enemy-ability:shield-wall,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:shield-wall,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-barricadier.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:field-dressing,EnemyArchetypeDefinitionSO,enemy:settler-herbalist,EnemyArchetypeDefinitionSO|enemy:settler-herbalist,references,enemy-ability:field-dressing,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:field-dressing,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-herbalist.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:poison-cloud,EnemyArchetypeDefinitionSO,enemy:settler-herbalist,EnemyArchetypeDefinitionSO|enemy:settler-herbalist,references,enemy-ability:poison-cloud,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:poison-cloud,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-herbalist.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,EnemyArchetypeDefinitionSO,enemy:settler-hunter,EnemyArchetypeDefinitionSO|enemy:settler-hunter,references,enemy-ability:suppressive-volley,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-hunter.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:rally,EnemyArchetypeDefinitionSO,enemy:settler-ranger-chief,EnemyArchetypeDefinitionSO|enemy:settler-ranger-chief,references,enemy-ability:rally,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rally,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-ranger-chief.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:rally,EnemyArchetypeDefinitionSO,enemy:settler-ranger-chief,EnemyArchetypeDefinitionSO|enemy:settler-ranger-chief,references,enemy-ability:rally,,,bossPhases.0.abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rally,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-ranger-chief.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,EnemyArchetypeDefinitionSO,enemy:settler-ranger-chief,EnemyArchetypeDefinitionSO|enemy:settler-ranger-chief,references,enemy-ability:retreat-cover,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-ranger-chief.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,EnemyArchetypeDefinitionSO,enemy:settler-ranger-chief,EnemyArchetypeDefinitionSO|enemy:settler-ranger-chief,references,enemy-ability:retreat-cover,,,bossPhases.0.abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:retreat-cover,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-ranger-chief.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,EnemyArchetypeDefinitionSO,enemy:settler-ranger-chief,EnemyArchetypeDefinitionSO|enemy:settler-ranger-chief,references,enemy-ability:suppressive-volley,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:suppressive-volley,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-ranger-chief.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:frost-bind,EnemyArchetypeDefinitionSO,enemy:settler-trapper,EnemyArchetypeDefinitionSO|enemy:settler-trapper,references,enemy-ability:frost-bind,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:frost-bind,Assets/Resources/SO/V20/Combat/Enemies/enemy_settler-trapper.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:rally,EnemyArchetypeDefinitionSO,enemy:truth-archivist,EnemyArchetypeDefinitionSO|enemy:truth-archivist,references,enemy-ability:rally,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:rally,Assets/Resources/SO/V20/Combat/Enemies/enemy_truth-archivist.asset
EnemyAbilityDefinitionSO,EnemyAbilityDefinitionSO|enemy-ability:summon-minion,EnemyArchetypeDefinitionSO,enemy:truth-archivist,EnemyArchetypeDefinitionSO|enemy:truth-archivist,references,enemy-ability:summon-minion,,,abilityIds,ability Ids,content-reference,resolved-content,EnemyAbilityDefinitionSO|enemy-ability:summon-minion,Assets/Resources/SO/V20/Combat/Enemies/enemy_truth-archivist.asset
