target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin-powered:frost-wool,ResearchProjectSO,research:industry:assisted-processing,ResearchProjectSO|research:industry:assisted-processing,unlocks-recipe,recipe:v22:spin-powered:frost-wool,,,references.RefIds.10.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin-powered:frost-wool,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin-powered:mire-canvas,ResearchProjectSO,research:industry:assisted-processing,ResearchProjectSO|research:industry:assisted-processing,unlocks-recipe,recipe:v22:spin-powered:mire-canvas,,,references.RefIds.11.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin-powered:mire-canvas,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin-powered:shade-cloth,ResearchProjectSO,research:industry:assisted-processing,ResearchProjectSO|research:industry:assisted-processing,unlocks-recipe,recipe:v22:spin-powered:shade-cloth,,,references.RefIds.12.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin-powered:shade-cloth,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin-powered:spore-hemp,ResearchProjectSO,research:industry:assisted-processing,ResearchProjectSO|research:industry:assisted-processing,unlocks-recipe,recipe:v22:spin-powered:spore-hemp,,,references.RefIds.13.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin-powered:spore-hemp,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:chest-wrap,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:apparel:chest-wrap,,,references.RefIds.7.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:chest-wrap,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:footwraps,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:apparel:footwraps,,,references.RefIds.8.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:footwraps,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:loincloth-underwear,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:apparel:loincloth-underwear,,,references.RefIds.9.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:loincloth-underwear,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:long-underpants,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:apparel:long-underpants,,,references.RefIds.10.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:long-underpants,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:lower-underwear,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:apparel:lower-underwear,,,references.RefIds.11.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:lower-underwear,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:socks,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:apparel:socks,,,references.RefIds.12.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:socks,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:undershirt,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:apparel:undershirt,,,references.RefIds.13.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:undershirt,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:sewing-thread,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:sewing-thread,,,references.RefIds.22.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:sewing-thread,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin:common-wool,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:spin:common-wool,,,references.RefIds.14.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin:common-wool,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin:ember-cotton,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:spin:ember-cotton,,,references.RefIds.15.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin:ember-cotton,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin:frost-linen,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:spin:frost-linen,,,references.RefIds.16.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin:frost-linen,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin:shade-cloth,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:spin:shade-cloth,,,references.RefIds.17.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin:shade-cloth,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:weave:common-wool,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:weave:common-wool,,,references.RefIds.18.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:weave:common-wool,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:weave:ember-cotton,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:weave:ember-cotton,,,references.RefIds.19.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:weave:ember-cotton,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:weave:frost-linen,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:weave:frost-linen,,,references.RefIds.20.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:weave:frost-linen,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:weave:shade-cloth,ResearchProjectSO,research:textile:fiber,ResearchProjectSO|research:textile:fiber,unlocks-recipe,recipe:v22:weave:shade-cloth,,,references.RefIds.21.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:weave:shade-cloth,Assets/Resources/SO/Research/Projects/textile_fiber.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:golem-functional-lining,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:apparel:golem-functional-lining,,,references.RefIds.1.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:golem-functional-lining,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:heat-work-suit,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:apparel:heat-work-suit,,,references.RefIds.2.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:heat-work-suit,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:miner-workwear,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:apparel:miner-workwear,,,references.RefIds.3.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:miner-workwear,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:raincoat,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:apparel:raincoat,,,references.RefIds.4.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:raincoat,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:smith-apron,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:apparel:smith-apron,,,references.RefIds.5.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:smith-apron,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:smoke-protection-hood,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:apparel:smoke-protection-hood,,,references.RefIds.6.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:smoke-protection-hood,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:spore-protection-hood,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:apparel:spore-protection-hood,,,references.RefIds.7.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:spore-protection-hood,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:tail-guard,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:apparel:tail-guard,,,references.RefIds.8.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:tail-guard,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:waterproof-work-suit,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:apparel:waterproof-work-suit,,,references.RefIds.9.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:waterproof-work-suit,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin:deep-goat-wool,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:spin:deep-goat-wool,,,references.RefIds.10.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin:deep-goat-wool,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin:frost-wool,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:spin:frost-wool,,,references.RefIds.11.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin:frost-wool,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin:mire-canvas,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:spin:mire-canvas,,,references.RefIds.12.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin:mire-canvas,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:spin:spore-hemp,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:spin:spore-hemp,,,references.RefIds.13.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:spin:spore-hemp,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:weave:deep-goat-wool,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:weave:deep-goat-wool,,,references.RefIds.14.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:weave:deep-goat-wool,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:weave:frost-wool,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:weave:frost-wool,,,references.RefIds.15.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:weave:frost-wool,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:weave:mire-canvas,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:weave:mire-canvas,,,references.RefIds.16.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:weave:mire-canvas,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:weave:spore-hemp,ResearchProjectSO,research:textile:layered,ResearchProjectSO|research:textile:layered,unlocks-recipe,recipe:v22:weave:spore-hemp,,,references.RefIds.17.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:weave:spore-hemp,Assets/Resources/SO/Research/Projects/textile_layered.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:apron,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:apron,,,references.RefIds.4.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:apron,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:belt,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:belt,,,references.RefIds.5.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:belt,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:blouse,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:blouse,,,references.RefIds.6.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:blouse,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:boots,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:boots,,,references.RefIds.7.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:boots,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:ceremonial-dress,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:ceremonial-dress,,,references.RefIds.8.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:ceremonial-dress,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:cloak,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:cloak,,,references.RefIds.9.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:cloak,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:contract-sash,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:contract-sash,,,references.RefIds.10.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:contract-sash,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:daily-robe,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:daily-robe,,,references.RefIds.11.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:daily-robe,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:envoy-coat,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:envoy-coat,,,references.RefIds.12.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:envoy-coat,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:farmer-workwear,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:farmer-workwear,,,references.RefIds.13.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:farmer-workwear,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:festival-vest,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:festival-vest,,,references.RefIds.14.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:festival-vest,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:formal-coat,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:formal-coat,,,references.RefIds.15.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:formal-coat,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:gloves,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:gloves,,,references.RefIds.16.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:gloves,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:hat,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:hat,,,references.RefIds.17.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:hat,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:hooded-robe,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:hooded-robe,,,references.RefIds.18.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:hooded-robe,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:horn-ring,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:horn-ring,,,references.RefIds.19.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:horn-ring,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:keeper-coat,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:keeper-coat,,,references.RefIds.20.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:keeper-coat,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:mourning-clothes,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:mourning-clothes,,,references.RefIds.21.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:mourning-clothes,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:ritual-robe,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:ritual-robe,,,references.RefIds.22.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:ritual-robe,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
ProductionRecipeSO,ProductionRecipeSO|recipe:v22:apparel:scarf,ResearchProjectSO,research:textile:tailoring,ResearchProjectSO|research:textile:tailoring,unlocks-recipe,recipe:v22:apparel:scarf,,,references.RefIds.23.data.recipeId,BlueprintRecipeUnlock,content-reference,resolved-content,ProductionRecipeSO|recipe:v22:apparel:scarf,Assets/Resources/SO/Research/Projects/textile_tailoring.asset
